interval_id,candidate_id,trigger_time,trigger_epoch_s,coincidence_score,threshold,coincidence_block_count,block_support_count_at_declared_ratio,block_characteristic_support_threshold,usable_block_count,total_registered_block_count,minimum_required_strong_block_count,passes_frozen_v2_support_gate,candidate_generation_label,network_candidate_time_fields_read,catalog_event_time_fields_read,family_label_fields_read,family_assignment
heldout_11,das_v1_heldout_11_0001,2025-04-02T02:07:32.810Z,1743559652.8102999,1.784647822380066,1.4326801300048828,4,1,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0002,2025-04-02T02:08:38.410Z,1743559718.4103,1.6327297687530518,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0003,2025-04-02T02:09:23.360Z,1743559763.3603,1.6028389930725098,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0004,2025-04-02T02:10:24.310Z,1743559824.3102999,1.4336848258972168,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0005,2025-04-02T02:12:28.160Z,1743559948.1603,1.5175821781158447,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0006,2025-04-02T02:12:39.060Z,1743559959.0602999,1.5868066549301147,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0007,2025-04-02T02:13:29.010Z,1743560009.0103,1.564521074295044,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0008,2025-04-02T02:13:46.260Z,1743560026.2603,1.4961419105529785,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0009,2025-04-02T02:15:45.810Z,1743560145.8102999,1.5195057392120361,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0010,2025-04-02T02:16:16.560Z,1743560176.5602999,1.447082281112671,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0011,2025-04-02T02:17:32.110Z,1743560252.1103,1.5497182607650757,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0012,2025-04-02T02:18:21.110Z,1743560301.1103,1.456230640411377,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0013,2025-04-02T02:18:45.760Z,1743560325.7603,1.4462380409240723,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0014,2025-04-02T02:19:25.160Z,1743560365.1603,1.4722533226013184,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0015,2025-04-02T02:19:57.510Z,1743560397.5103,1.4740357398986816,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0016,2025-04-02T02:22:25.560Z,1743560545.5602999,1.7067763805389404,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_11,das_v1_heldout_11_0017,2025-04-02T02:22:58.610Z,1743560578.6103,1.4431357383728027,1.4326801300048828,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
