column_index,locus_index,filtered_rms_phase_rad,finite,nonzero,usable,reason,amplitude_based_selection_used
0,0,0.1932881020135645,True,True,True,,False
5,5,0.3602555021968945,True,True,True,,False
10,10,0.32402518246823864,True,True,True,,False
15,15,0.278888376444917,True,True,True,,False
20,20,0.057877613728407065,True,True,True,,False
25,25,0.020547141956656738,True,True,True,,False
30,30,0.014370485399285966,True,True,True,,False
35,35,0.021749307650718003,True,True,True,,False
40,40,0.007684041467552137,True,True,True,,False
45,45,0.00933051369576818,True,True,True,,False
50,50,0.011049821107766205,True,True,True,,False
55,55,0.009129286786798738,True,True,True,,False
60,60,0.03593156909888155,True,True,True,,False
65,65,0.010572570911823896,True,True,True,,False
70,70,0.0087005836981372,True,True,True,,False
75,75,0.04624008725877845,True,True,True,,False
80,80,0.015191232747964198,True,True,True,,False
85,85,0.00767406142151355,True,True,True,,False
90,90,0.006900609356993593,True,True,True,,False
95,95,0.008548870075898576,True,True,True,,False
100,100,0.013352494012159186,True,True,True,,False
105,105,0.006283025866624396,True,True,True,,False
110,110,0.011532799779485594,True,True,True,,False
115,115,0.011707751626364714,True,True,True,,False
120,120,0.008777922757374327,True,True,True,,False
125,125,0.012742090604422449,True,True,True,,False
130,130,0.012784148673391218,True,True,True,,False
135,135,0.012433281529900649,True,True,True,,False
140,140,0.015526052162483048,True,True,True,,False
145,145,0.011925859299888352,True,True,True,,False
150,150,0.014454679082280214,True,True,True,,False
155,155,0.012422884991180563,True,True,True,,False
160,160,0.011818325892811257,True,True,True,,False
165,165,0.009849704964622669,True,True,True,,False
170,170,0.008422079781722018,True,True,True,,False
175,175,0.017413482969306535,True,True,True,,False
180,180,0.0248712158402593,True,True,True,,False
185,185,0.017625335942279947,True,True,True,,False
190,190,0.008122265140403656,True,True,True,,False
195,195,0.03653280393604293,True,True,True,,False
200,200,0.018467471016249407,True,True,True,,False
205,205,0.007229664639197514,True,True,True,,False
210,210,0.007552182955448616,True,True,True,,False
215,215,0.010118973615422758,True,True,True,,False
220,220,0.007008254233532921,True,True,True,,False
225,225,0.01138926691897554,True,True,True,,False
230,230,0.023299176671154963,True,True,True,,False
235,235,0.01091848479596759,True,True,True,,False
240,240,0.02637723704501732,True,True,True,,False
245,245,0.018535878566415233,True,True,True,,False
250,250,0.01594556837574126,True,True,True,,False
255,255,0.013659799521449684,True,True,True,,False
260,260,0.0244762280797966,True,True,True,,False
265,265,0.011307764314389061,True,True,True,,False
270,270,0.011629558531444437,True,True,True,,False
275,275,0.01606745380972527,True,True,True,,False
280,280,0.019946504150913286,True,True,True,,False
285,285,0.015843379756499684,True,True,True,,False
290,290,0.026853201493097927,True,True,True,,False
295,295,0.013152447080948858,True,True,True,,False
300,300,0.0171268484349285,True,True,True,,False
305,305,0.031001563911829642,True,True,True,,False
310,310,0.01232827090497644,True,True,True,,False
315,315,0.022053764739669017,True,True,True,,False
320,320,0.011238405622444169,True,True,True,,False
325,325,0.007950594644088722,True,True,True,,False
330,330,0.011246693962694329,True,True,True,,False
335,335,0.009794436077913174,True,True,True,,False
340,340,0.006830344390399981,True,True,True,,False
345,345,0.010710096238128174,True,True,True,,False
350,350,0.009294691682970233,True,True,True,,False
355,355,0.016133487637543072,True,True,True,,False
360,360,0.00805869104674511,True,True,True,,False
365,365,0.006584374927392117,True,True,True,,False
370,370,0.014033283972228966,True,True,True,,False
375,375,0.012486028179913134,True,True,True,,False
380,380,0.007537452278371469,True,True,True,,False
385,385,0.007130303427450749,True,True,True,,False
390,390,0.011329634583049739,True,True,True,,False
395,395,0.005567090434332385,True,True,True,,False
400,400,0.00880898567517101,True,True,True,,False
405,405,0.009277715299568784,True,True,True,,False
410,410,0.006077845060917889,True,True,True,,False
415,415,0.026027709613628984,True,True,True,,False
420,420,0.014295128679521792,True,True,True,,False
425,425,0.007472847961844873,True,True,True,,False
430,430,0.012167305766665243,True,True,True,,False
435,435,0.013063172624138078,True,True,True,,False
440,440,0.011704040589814417,True,True,True,,False
445,445,0.008815339784922733,True,True,True,,False
450,450,0.01262166654647991,True,True,True,,False
455,455,0.020802321338597152,True,True,True,,False
460,460,0.007557804992107408,True,True,True,,False
465,465,0.01023646273722622,True,True,True,,False
470,470,0.011971254920781547,True,True,True,,False
475,475,0.008234101003357686,True,True,True,,False
480,480,0.011462432218322981,True,True,True,,False
485,485,0.00757695033240965,True,True,True,,False
490,490,0.006469421036475986,True,True,True,,False
495,495,0.01629629101653537,True,True,True,,False
500,500,0.009145540594778092,True,True,True,,False
505,505,0.011132424303936874,True,True,True,,False
510,510,0.006408854250560749,True,True,True,,False
515,515,0.007557375841441765,True,True,True,,False
520,520,0.009810655649534657,True,True,True,,False
525,525,0.009576391833856206,True,True,True,,False
530,530,0.008926332719534275,True,True,True,,False
535,535,0.008313817307609543,True,True,True,,False
