replicate,maximum_score
1,1.335510492324829
2,1.3186686038970947
3,1.3506205081939697
4,1.32387113571167
5,1.499469518661499
6,1.3754842281341553
7,1.337980031967163
8,1.3332029581069946
9,1.3759175539016724
10,1.3514823913574219
11,1.370627522468567
12,1.3324675559997559
13,1.3883867263793945
14,1.3441319465637207
15,1.3540329933166504
16,1.3469231128692627
17,1.4075326919555664
18,1.406250238418579
19,1.34881591796875
20,1.4496610164642334
21,1.3871607780456543
22,1.3646824359893799
23,1.358863353729248
24,1.3795671463012695
25,1.3261250257492065
26,1.4012835025787354
27,1.3460512161254883
28,1.3398544788360596
29,1.3253846168518066
30,1.3700979948043823
31,1.332184076309204
32,1.3463623523712158
33,1.3418662548065186
34,1.4132658243179321
35,1.41811203956604
36,1.328221082687378
37,1.3321588039398193
38,1.3757140636444092
39,1.3430696725845337
40,1.357578992843628
41,1.3387324810028076
42,1.3402152061462402
43,1.425964117050171
44,1.3385796546936035
45,1.3964390754699707
46,1.3626811504364014
47,1.3443901538848877
48,1.3921234607696533
49,1.3403265476226807
50,1.325602650642395
51,1.3319956064224243
52,1.4326801300048828
53,1.338693380355835
54,1.3395280838012695
55,1.3983101844787598
56,1.3319973945617676
57,1.4204871654510498
58,1.4504072666168213
59,1.402430534362793
60,1.3470592498779297
61,1.4462380409240723
62,1.3353848457336426
63,1.3807058334350586
64,1.3516554832458496
65,1.3776156902313232
66,1.3813207149505615
67,1.4001619815826416
68,1.357578992843628
69,1.3761968612670898
70,1.3664369583129883
71,1.338848352432251
72,1.3265178203582764
73,1.3800511360168457
74,1.3584544658660889
75,1.3532140254974365
76,1.3420755863189697
77,1.3656224012374878
78,1.3299169540405273
79,1.3413691520690918
80,1.4665474891662598
81,1.3252545595169067
82,1.360677719116211
83,1.3993098735809326
84,1.3369195461273193
85,1.3191392421722412
86,1.3693225383758545
87,1.3398064374923706
88,1.3999032974243164
89,1.3836419582366943
90,1.3415555953979492
91,1.3813207149505615
92,1.3403809070587158
93,1.3750003576278687
94,1.4088714122772217
95,1.3357256650924683
96,1.3478833436965942
97,1.3071608543395996
98,1.3430533409118652
99,1.3471100330352783
100,1.37235426902771
101,1.3390165567398071
102,1.360283374786377
103,1.3763805627822876
104,1.4050458669662476
105,1.3598496913909912
106,1.3599247932434082
107,1.4071056842803955
108,1.3487937450408936
109,1.302717685699463
110,1.36956787109375
111,1.3406126499176025
112,1.3319077491760254
113,1.3931975364685059
114,1.3351387977600098
115,1.5220024585723877
116,1.3615533113479614
117,1.3830698728561401
118,1.388253927230835
119,1.389793872833252
120,1.3725876808166504
121,1.4195306301116943
122,1.3814787864685059
123,1.3751921653747559
124,1.3367416858673096
125,1.3402774333953857
126,1.3846726417541504
127,1.3628071546554565
128,1.361182689666748
129,1.3546313047409058
130,1.4001619815826416
131,1.4085185527801514
132,1.3351387977600098
133,1.3743958473205566
134,1.3508806228637695
135,1.34623122215271
136,1.3432681560516357
137,1.3555341958999634
138,1.4096049070358276
139,1.3769011497497559
140,1.3324065208435059
141,1.3609247207641602
142,1.3242418766021729
143,1.3806629180908203
144,1.3913207054138184
145,1.3425402641296387
146,1.3800805807113647
147,1.3817634582519531
148,1.3120777606964111
149,1.356028437614441
150,1.3449145555496216
151,1.4111557006835938
152,1.4795669317245483
153,1.3339636325836182
154,1.3269200325012207
155,1.4333875179290771
156,1.4275257587432861
157,1.3360213041305542
158,1.3405160903930664
159,1.3527169227600098
160,1.4221850633621216
161,1.3837218284606934
162,1.3841394186019897
163,1.3828492164611816
164,1.317317247390747
165,1.3874069452285767
166,1.3529725074768066
167,1.3763484954833984
168,1.3688397407531738
169,1.3760688304901123
170,1.3676434755325317
171,1.367800235748291
172,1.387878179550171
173,1.338749885559082
174,1.3938288688659668
175,1.3776224851608276
176,1.3304188251495361
177,1.3162503242492676
178,1.4260234832763672
179,1.3869969844818115
180,1.3216842412948608
181,1.3206501007080078
182,1.3489007949829102
183,1.3912408351898193
184,1.331084132194519
185,1.3567368984222412
186,1.4749360084533691
187,1.3740249872207642
188,1.3623762130737305
189,1.4102559089660645
190,1.371596097946167
191,1.3993487358093262
192,1.3421400785446167
193,1.3456485271453857
194,1.3846545219421387
195,1.336552619934082
196,1.3597482442855835
197,1.3353734016418457
198,1.3799165487289429
199,1.355708122253418
