column_index,locus_index,filtered_rms_phase_rad,finite,nonzero,usable,reason,amplitude_based_selection_used
450,450,0.0026467050110049804,True,True,True,,False
455,455,0.002449665344892243,True,True,True,,False
460,460,0.003084055937969599,True,True,True,,False
465,465,0.0027073138115729324,True,True,True,,False
470,470,0.0026099751755361868,True,True,True,,False
475,475,0.0032529571915082987,True,True,True,,False
480,480,0.0030519230373880217,True,True,True,,False
485,485,0.002686739504991837,True,True,True,,False
490,490,0.002683280798296259,True,True,True,,False
495,495,0.003078716107357268,True,True,True,,False
500,500,0.002619913964464022,True,True,True,,False
505,505,0.0027490784253920665,True,True,True,,False
510,510,0.003366202347963192,True,True,True,,False
515,515,0.0026184605846962025,True,True,True,,False
520,520,0.002745358793490573,True,True,True,,False
525,525,0.0031747589556599255,True,True,True,,False
530,530,0.002665145298549137,True,True,True,,False
535,535,0.003614640172439569,True,True,True,,False
540,540,0.0030288966001398394,True,True,True,,False
545,545,0.0027889371708232765,True,True,True,,False
550,550,0.0032734046064744043,True,True,True,,False
555,555,0.003077446861247192,True,True,True,,False
560,560,0.0027603449171561658,True,True,True,,False
565,565,0.0033062423061928406,True,True,True,,False
570,570,0.0030988652382324426,True,True,True,,False
575,575,0.0030502026826346703,True,True,True,,False
580,580,0.002998810665730606,True,True,True,,False
585,585,0.004631915574287077,True,True,True,,False
590,590,0.0037578341449984293,True,True,True,,False
595,595,0.0030887357541252766,True,True,True,,False
600,600,0.002860465543005502,True,True,True,,False
605,605,0.0038159490387556713,True,True,True,,False
610,610,0.003529904402677013,True,True,True,,False
615,615,0.0029626234526218325,True,True,True,,False
620,620,0.0030799278089382407,True,True,True,,False
625,625,0.0032787492754279375,True,True,True,,False
630,630,0.0036800603790899415,True,True,True,,False
635,635,0.0027533696776088036,True,True,True,,False
640,640,0.0029214268929566266,True,True,True,,False
645,645,0.004276757921350096,True,True,True,,False
650,650,0.0032638280171548746,True,True,True,,False
655,655,0.0030482284525539046,True,True,True,,False
660,660,0.003009133528566981,True,True,True,,False
665,665,0.0030158295051492504,True,True,True,,False
670,670,0.0032660476463646886,True,True,True,,False
675,675,0.0029971345118668573,True,True,True,,False
680,680,0.003030874418675256,True,True,True,,False
685,685,0.003878073302688638,True,True,True,,False
690,690,0.003393511882789635,True,True,True,,False
695,695,0.002905704961479882,True,True,True,,False
700,700,0.0033753495814432405,True,True,True,,False
705,705,0.0035575337210474213,True,True,True,,False
710,710,0.003190318235509684,True,True,True,,False
715,715,0.006286090678840721,True,True,True,,False
720,720,0.0043720080405990226,True,True,True,,False
725,725,0.003873186194138536,True,True,True,,False
730,730,0.003926154384510558,True,True,True,,False
735,735,0.004368148588454246,True,True,True,,False
740,740,0.0044442940840622915,True,True,True,,False
745,745,0.002753133626822502,True,True,True,,False
750,750,0.0030540220679543257,True,True,True,,False
755,755,0.004117489225560483,True,True,True,,False
760,760,0.0034700885758111623,True,True,True,,False
765,765,0.0030682041515976617,True,True,True,,False
770,770,0.003273851761436744,True,True,True,,False
775,775,0.0036788028368783744,True,True,True,,False
780,780,0.002749981915263962,True,True,True,,False
785,785,0.0028833212892419983,True,True,True,,False
790,790,0.0031719659675178225,True,True,True,,False
795,795,0.002917838645612063,True,True,True,,False
800,800,0.003439316962877533,True,True,True,,False
805,805,0.003434917553858082,True,True,True,,False
810,810,0.0027985048779444774,True,True,True,,False
815,815,0.0037164772881746817,True,True,True,,False
820,820,0.0036119839696001597,True,True,True,,False
825,825,0.0036612121317329397,True,True,True,,False
830,830,0.0038947617997368562,True,True,True,,False
835,835,0.003368717579215305,True,True,True,,False
840,840,0.003944766938785665,True,True,True,,False
845,845,0.0034670788923376033,True,True,True,,False
850,850,0.0032248681665900283,True,True,True,,False
855,855,0.003016636924032839,True,True,True,,False
860,860,0.0037224359120801294,True,True,True,,False
865,865,0.0027918134545363987,True,True,True,,False
870,870,0.0033564038622434086,True,True,True,,False
875,875,0.0037420573334832467,True,True,True,,False
880,880,0.0031671700946853073,True,True,True,,False
885,885,0.0032413177675296887,True,True,True,,False
890,890,0.005724533536389023,True,True,True,,False
895,895,0.0030009655354158787,True,True,True,,False
