replicate,maximum_score
1,1.312869668006897
2,1.3017714023590088
3,1.283013105392456
4,1.2659854888916016
5,1.3007855415344238
6,1.3428997993469238
7,1.2871618270874023
8,1.247518539428711
9,1.273287296295166
10,1.2725720405578613
11,1.314619541168213
12,1.282780408859253
13,1.3127027750015259
14,1.270644187927246
15,1.2801332473754883
16,1.2766351699829102
17,1.2798935174942017
18,1.287684440612793
19,1.3473896980285645
20,1.3456900119781494
21,1.2970283031463623
22,1.312305212020874
23,1.3233246803283691
24,1.2991493940353394
25,1.3137717247009277
26,1.3798975944519043
27,1.3209425210952759
28,1.2931668758392334
29,1.3162002563476562
30,1.2943170070648193
31,1.2845840454101562
32,1.2739617824554443
33,1.2856953144073486
34,1.2824161052703857
35,1.2672321796417236
36,1.2663655281066895
37,1.2672911882400513
38,1.2421795129776
39,1.3096762895584106
40,1.2878212928771973
41,1.2811896800994873
42,1.2800710201263428
43,1.362823486328125
44,1.299998164176941
45,1.2924813032150269
46,1.2647578716278076
47,1.2527179718017578
48,1.2489362955093384
49,1.2739791870117188
50,1.2656500339508057
51,1.341884732246399
52,1.272214651107788
53,1.2686036825180054
54,1.290987253189087
55,1.278233528137207
56,1.3105992078781128
57,1.2546577453613281
58,1.3106777667999268
59,1.2840485572814941
60,1.3549728393554688
61,1.2977511882781982
62,1.306426763534546
63,1.3044718503952026
64,1.2596174478530884
65,1.2644643783569336
66,1.297393798828125
67,1.2685469388961792
68,1.2745764255523682
69,1.3017945289611816
70,1.302854061126709
71,1.2621724605560303
72,1.2967997789382935
73,1.2587778568267822
74,1.3033289909362793
75,1.2772572040557861
76,1.2553997039794922
77,1.3339016437530518
78,1.2768033742904663
79,1.263094186782837
80,1.2688337564468384
81,1.3109521865844727
82,1.2654731273651123
83,1.275132179260254
84,1.3038004636764526
85,1.265979528427124
86,1.2822930812835693
87,1.3205292224884033
88,1.264621615409851
89,1.2845649719238281
90,1.298058271408081
91,1.262984037399292
92,1.2558262348175049
93,1.2957481145858765
94,1.2885494232177734
95,1.2616899013519287
96,1.2813078165054321
97,1.2940537929534912
98,1.2742846012115479
99,1.314772367477417
100,1.2917370796203613
101,1.2664192914962769
102,1.2637943029403687
103,1.3141957521438599
104,1.3662627935409546
105,1.2987549304962158
106,1.273277759552002
107,1.3193323612213135
108,1.248532772064209
109,1.293349266052246
110,1.3056771755218506
111,1.276365876197815
112,1.3005560636520386
113,1.2860708236694336
114,1.3658339977264404
115,1.2775568962097168
116,1.3135480880737305
117,1.2689390182495117
118,1.2956228256225586
119,1.3226048946380615
120,1.3001649379730225
121,1.2818410396575928
122,1.3001649379730225
123,1.318441390991211
124,1.329153060913086
125,1.3252642154693604
126,1.3016486167907715
127,1.2733635902404785
128,1.3087339401245117
129,1.313981056213379
130,1.28265380859375
131,1.267991542816162
132,1.2889683246612549
133,1.2700080871582031
134,1.3129924535751343
135,1.246836543083191
136,1.2950841188430786
137,1.3188776969909668
138,1.2895009517669678
139,1.3357648849487305
140,1.2577340602874756
141,1.2602806091308594
142,1.278228521347046
143,1.3158851861953735
144,1.300923466682434
145,1.2975252866744995
146,1.2960360050201416
147,1.3391752243041992
148,1.2952194213867188
149,1.3936140537261963
150,1.3208242654800415
151,1.2974824905395508
152,1.2869101762771606
153,1.3085739612579346
154,1.2878772020339966
155,1.260922908782959
156,1.3017210960388184
157,1.2481074333190918
158,1.3159778118133545
159,1.326124668121338
160,1.2894843816757202
161,1.2641136646270752
162,1.2591115236282349
163,1.364322304725647
164,1.3533445596694946
165,1.3283865451812744
166,1.2826776504516602
167,1.2821693420410156
168,1.2667896747589111
169,1.3144872188568115
170,1.2987449169158936
171,1.2803926467895508
172,1.2862612009048462
173,1.2760863304138184
174,1.285711407661438
175,1.253167748451233
176,1.2960162162780762
177,1.3094333410263062
178,1.2859594821929932
179,1.2718076705932617
180,1.287731409072876
181,1.2699620723724365
182,1.2750035524368286
183,1.270883321762085
184,1.2544044256210327
185,1.2434332370758057
186,1.3062533140182495
187,1.3118641376495361
188,1.2474501132965088
189,1.280996561050415
190,1.2813735008239746
191,1.3378783464431763
192,1.2908110618591309
193,1.3323767185211182
194,1.287691354751587
195,1.2874447107315063
196,1.2614383697509766
197,1.329970359802246
198,1.314159870147705
199,1.2751133441925049
