column_index,locus_index,filtered_rms_phase_rad,finite,nonzero,usable,reason,amplitude_based_selection_used
650,650,0.004968291104209212,True,True,True,,False
655,655,0.007953882579432331,True,True,True,,False
660,660,0.005358400765933593,True,True,True,,False
665,665,0.004409163062449541,True,True,True,,False
670,670,0.005280915187957433,True,True,True,,False
675,675,0.005416763470743451,True,True,True,,False
680,680,0.006035566668680027,True,True,True,,False
685,685,0.005200622930641715,True,True,True,,False
690,690,0.00627781959623,True,True,True,,False
695,695,0.006319552918549635,True,True,True,,False
700,700,0.00460485941379529,True,True,True,,False
705,705,0.004853306258084453,True,True,True,,False
710,710,0.005609738285329869,True,True,True,,False
715,715,0.005082700437404617,True,True,True,,False
720,720,0.004803165333053228,True,True,True,,False
725,725,0.005722507008031233,True,True,True,,False
730,730,0.006967032207763538,True,True,True,,False
735,735,0.005344065394209948,True,True,True,,False
740,740,0.004014819326760696,True,True,True,,False
745,745,0.0047348122290169475,True,True,True,,False
750,750,0.006163854811269664,True,True,True,,False
755,755,0.0063723874232014185,True,True,True,,False
760,760,0.0075776436756458425,True,True,True,,False
765,765,0.005621426773100937,True,True,True,,False
770,770,0.0063909569495553716,True,True,True,,False
775,775,0.005874997114081772,True,True,True,,False
780,780,0.004629391716112049,True,True,True,,False
785,785,0.006861136730635992,True,True,True,,False
790,790,0.0052400808175265216,True,True,True,,False
795,795,0.00469506608539156,True,True,True,,False
800,800,0.006645985765315323,True,True,True,,False
805,805,0.00510559185851461,True,True,True,,False
810,810,0.0045700863849808294,True,True,True,,False
815,815,0.0050195757533312655,True,True,True,,False
820,820,0.0058576525761308285,True,True,True,,False
825,825,0.004264744545920884,True,True,True,,False
830,830,0.005111515172221763,True,True,True,,False
835,835,0.006027648676087759,True,True,True,,False
840,840,0.00408591416833094,True,True,True,,False
845,845,0.006133843342543357,True,True,True,,False
850,850,0.005775504895705732,True,True,True,,False
855,855,0.004855710020133195,True,True,True,,False
860,860,0.007304881230515537,True,True,True,,False
865,865,0.006212093250563292,True,True,True,,False
870,870,0.0065834549513160475,True,True,True,,False
875,875,0.005436204047145797,True,True,True,,False
880,880,0.005194376573087689,True,True,True,,False
885,885,0.00659082212669824,True,True,True,,False
890,890,0.0076545697782223355,True,True,True,,False
895,895,0.004386752424204565,True,True,True,,False
