replicate,maximum_score
1,1.5171325206756592
2,1.3531001806259155
3,1.3340563774108887
4,1.3760868310928345
5,1.3501825332641602
6,1.3978370428085327
7,1.3603832721710205
8,1.3647226095199585
9,1.4275591373443604
10,1.3801367282867432
11,1.39327871799469
12,1.388471245765686
13,1.3803951740264893
14,1.3335398435592651
15,1.4629356861114502
16,1.3439929485321045
17,1.351999282836914
18,1.334820032119751
19,1.374412178993225
20,1.3495856523513794
21,1.4411312341690063
22,1.3793864250183105
23,1.3366715908050537
24,1.3625884056091309
25,1.331892967224121
26,1.3385944366455078
27,1.354233741760254
28,1.3877921104431152
29,1.3085589408874512
30,1.356046438217163
31,1.3756855726242065
32,1.3810555934906006
33,1.310107707977295
34,1.3752527236938477
35,1.3151280879974365
36,1.326004981994629
37,1.3476464748382568
38,1.3390682935714722
39,1.3634878396987915
40,1.3321571350097656
41,1.4575505256652832
42,1.364711046218872
43,1.3196183443069458
44,1.4126176834106445
45,1.3445403575897217
46,1.3743336200714111
47,1.3304634094238281
48,1.3418354988098145
49,1.3682339191436768
50,1.4114372730255127
51,1.4683219194412231
52,1.3305038213729858
53,1.3764173984527588
54,1.4089138507843018
55,1.3117390871047974
56,1.365778923034668
57,1.3702490329742432
58,1.3396949768066406
59,1.348252534866333
60,1.3922805786132812
61,1.3566946983337402
62,1.361231803894043
63,1.372783899307251
64,1.4145193099975586
65,1.3577126264572144
66,1.3904012441635132
67,1.4297220706939697
68,1.383286714553833
69,1.3344404697418213
70,1.3525855541229248
71,1.3468513488769531
72,1.348852515220642
73,1.38201904296875
74,1.4135477542877197
75,1.3627598285675049
76,1.3853399753570557
77,1.4075541496276855
78,1.3420222997665405
79,1.3997987508773804
80,1.311453104019165
81,1.360741138458252
82,1.3274991512298584
83,1.4657167196273804
84,1.383772611618042
85,1.3980062007904053
86,1.3750646114349365
87,1.3824045658111572
88,1.34211003780365
89,1.3381364345550537
90,1.3510897159576416
91,1.4932169914245605
92,1.3803133964538574
93,1.363955020904541
94,1.44644033908844
95,1.3543449640274048
96,1.3696998357772827
97,1.3286839723587036
98,1.3721585273742676
99,1.485365867614746
100,1.343468189239502
101,1.3880465030670166
102,1.357666254043579
103,1.319875955581665
104,1.4997328519821167
105,1.376980185508728
106,1.4466595649719238
107,1.3696998357772827
108,1.3870320320129395
109,1.3561856746673584
110,1.3391954898834229
111,1.4214838743209839
112,1.3824092149734497
113,1.3936829566955566
114,1.3589212894439697
115,1.3872644901275635
116,1.3396992683410645
117,1.3487001657485962
118,1.3539377450942993
119,1.3560843467712402
120,1.3205304145812988
121,1.4594497680664062
122,1.3531627655029297
123,1.3527345657348633
124,1.3577524423599243
125,1.3621251583099365
126,1.3658392429351807
127,1.3066563606262207
128,1.3161207437515259
129,1.342360258102417
130,1.3045916557312012
131,1.3504283428192139
132,1.3340098857879639
133,1.4082462787628174
134,1.396233320236206
135,1.3662034273147583
136,1.4067046642303467
137,1.3703351020812988
138,1.407204270362854
139,1.4640681743621826
140,1.4121173620224
141,1.39327871799469
142,1.3372162580490112
143,1.3737211227416992
144,1.3617993593215942
145,1.3599439859390259
146,1.326866865158081
147,1.3712143898010254
148,1.370951771736145
149,1.3735549449920654
150,1.3870456218719482
151,1.3836259841918945
152,1.457000494003296
153,1.3789680004119873
154,1.3059687614440918
155,1.4342496395111084
156,1.3304924964904785
157,1.4353468418121338
158,1.3418612480163574
159,1.31460440158844
160,1.3062756061553955
161,1.3707363605499268
162,1.3969157934188843
163,1.476150393486023
164,1.3609089851379395
165,1.4404699802398682
166,1.3789141178131104
167,1.370222806930542
168,1.3172578811645508
169,1.3678901195526123
170,1.3439552783966064
171,1.3824846744537354
172,1.3671958446502686
173,1.3409677743911743
174,1.3974761962890625
175,1.4121509790420532
176,1.353036642074585
177,1.329809308052063
178,1.3975458145141602
179,1.3639535903930664
180,1.3882343769073486
181,1.4638817310333252
182,1.3187892436981201
183,1.4373080730438232
184,1.3345351219177246
185,1.3549234867095947
186,1.358272910118103
187,1.3641135692596436
188,1.3761169910430908
189,1.4135849475860596
190,1.4294804334640503
191,1.330272912979126
192,1.4233314990997314
193,1.336242914199829
194,1.4351181983947754
195,1.3859974145889282
196,1.3448777198791504
197,1.3849183320999146
198,1.3419582843780518
199,1.403214693069458
