column_index,locus_index,filtered_rms_phase_rad,finite,nonzero,usable,reason,amplitude_based_selection_used
0,0,0.17077916873720805,True,True,True,,False
5,5,0.19667036499782034,True,True,True,,False
10,10,0.1908400997832589,True,True,True,,False
15,15,0.16146495692563603,True,True,True,,False
20,20,0.03147868825451072,True,True,True,,False
25,25,0.007501344116310072,True,True,True,,False
30,30,0.009349632769917677,True,True,True,,False
35,35,0.015441526487668835,True,True,True,,False
40,40,0.005176210690790195,True,True,True,,False
45,45,0.008153731503494091,True,True,True,,False
50,50,0.005929503524607881,True,True,True,,False
55,55,0.005481856743516365,True,True,True,,False
60,60,0.008348889339632622,True,True,True,,False
65,65,0.011142187855513285,True,True,True,,False
70,70,0.006579253265290622,True,True,True,,False
75,75,0.008040817824949743,True,True,True,,False
80,80,0.008141539181536277,True,True,True,,False
85,85,0.004374014277302036,True,True,True,,False
90,90,0.041031596694509606,True,True,True,,False
95,95,0.02478254620129646,True,True,True,,False
100,100,0.004229737278520065,True,True,True,,False
105,105,0.006752297065782259,True,True,True,,False
110,110,0.0057694861507562355,True,True,True,,False
115,115,0.0065592441751518935,True,True,True,,False
120,120,0.004404073888640914,True,True,True,,False
125,125,0.004956168358326377,True,True,True,,False
130,130,0.010124688956229989,True,True,True,,False
135,135,0.004448952179220666,True,True,True,,False
140,140,0.0056425145124395,True,True,True,,False
145,145,0.006442554026702999,True,True,True,,False
150,150,0.020320507764941074,True,True,True,,False
155,155,0.006945409125875679,True,True,True,,False
160,160,0.005736142224818073,True,True,True,,False
165,165,0.006460854578826182,True,True,True,,False
170,170,0.03629173885499499,True,True,True,,False
175,175,0.014725150585184105,True,True,True,,False
180,180,0.006600808296299784,True,True,True,,False
185,185,0.009208622635393912,True,True,True,,False
190,190,0.012526085603020562,True,True,True,,False
195,195,0.005873976507771213,True,True,True,,False
200,200,0.0073391625097624855,True,True,True,,False
205,205,0.005894686088765499,True,True,True,,False
210,210,0.005578916111078847,True,True,True,,False
215,215,0.006464642750965761,True,True,True,,False
220,220,0.005687964083013605,True,True,True,,False
225,225,0.004829777344973943,True,True,True,,False
230,230,0.0044341554794997224,True,True,True,,False
235,235,0.005538413976508589,True,True,True,,False
240,240,0.005794972015667242,True,True,True,,False
245,245,0.008394053127194637,True,True,True,,False
250,250,0.005032393957693335,True,True,True,,False
255,255,0.006681453098132799,True,True,True,,False
260,260,0.008818903265580142,True,True,True,,False
265,265,0.006352689053679479,True,True,True,,False
270,270,0.006812001170391635,True,True,True,,False
275,275,0.009679547832976617,True,True,True,,False
280,280,0.0046964663305207235,True,True,True,,False
285,285,0.006636576247390098,True,True,True,,False
290,290,0.008282285612644106,True,True,True,,False
295,295,0.007668514714405391,True,True,True,,False
300,300,0.005221550268216468,True,True,True,,False
305,305,0.05655556985782241,True,True,True,,False
310,310,0.015541266743500388,True,True,True,,False
315,315,0.006544582334778707,True,True,True,,False
320,320,0.004076510074414406,True,True,True,,False
325,325,0.006441453931145242,True,True,True,,False
