trigger_time,trigger_epoch_s,coincidence_score,threshold,block_support_count_at_declared_ratio
2025-01-20T04:55:19.501Z,1737348919.5016,0.9471300840377808,1.3984489440917969,0
2025-01-20T04:55:20.001Z,1737348920.0016,1.3504598140716553,1.3984489440917969,0
2025-01-20T04:55:20.501Z,1737348920.5016,0.8571261167526245,1.3984489440917969,0
2025-01-20T04:55:21.001Z,1737348921.0016,0.7925147414207458,1.3984489440917969,0
2025-01-20T04:55:21.501Z,1737348921.5016,0.7816596031188965,1.3984489440917969,0
2025-01-20T04:55:22.001Z,1737348922.0016,1.0963573455810547,1.3984489440917969,0
2025-01-20T04:55:22.501Z,1737348922.5016,0.9376184344291687,1.3984489440917969,0
2025-01-20T04:55:23.001Z,1737348923.0016,1.049631118774414,1.3984489440917969,0
2025-01-20T04:55:23.501Z,1737348923.5016,0.8812224864959717,1.3984489440917969,0
2025-01-20T04:55:24.001Z,1737348924.0016,0.9783517718315125,1.3984489440917969,0
2025-01-20T04:55:24.501Z,1737348924.5016,0.905826985836029,1.3984489440917969,0
2025-01-20T04:55:25.001Z,1737348925.0016,0.6881132125854492,1.3984489440917969,0
2025-01-20T04:55:25.501Z,1737348925.5016,0.7549129724502563,1.3984489440917969,0
2025-01-20T04:55:26.001Z,1737348926.0016,0.7224740982055664,1.3984489440917969,0
2025-01-20T04:55:26.501Z,1737348926.5016,0.8926016688346863,1.3984489440917969,0
2025-01-20T04:55:27.001Z,1737348927.0016,1.100990653038025,1.3984489440917969,0
2025-01-20T04:55:27.501Z,1737348927.5016,0.9200030565261841,1.3984489440917969,0
2025-01-20T04:55:28.001Z,1737348928.0016,0.8240739107131958,1.3984489440917969,0
2025-01-20T04:55:28.501Z,1737348928.5016,0.8295955061912537,1.3984489440917969,0
2025-01-20T04:55:29.001Z,1737348929.0016,0.7398173809051514,1.3984489440917969,0
2025-01-20T04:55:29.501Z,1737348929.5016,0.8349162340164185,1.3984489440917969,0
2025-01-20T04:55:30.001Z,1737348930.0016,0.8840758800506592,1.3984489440917969,0
2025-01-20T04:55:30.501Z,1737348930.5016,0.8698443174362183,1.3984489440917969,0
2025-01-20T04:55:31.001Z,1737348931.0016,0.9861081838607788,1.3984489440917969,0
2025-01-20T04:55:31.501Z,1737348931.5016,0.9511286020278931,1.3984489440917969,0
2025-01-20T04:55:32.001Z,1737348932.0016,1.239288568496704,1.3984489440917969,0
2025-01-20T04:55:32.501Z,1737348932.5016,1.24076509475708,1.3984489440917969,0
2025-01-20T04:55:33.001Z,1737348933.0016,1.2708011865615845,1.3984489440917969,0
2025-01-20T04:55:33.501Z,1737348933.5016,1.0862705707550049,1.3984489440917969,0
2025-01-20T04:55:34.001Z,1737348934.0016,0.7905882596969604,1.3984489440917969,0
2025-01-20T04:55:34.501Z,1737348934.5016,0.950491726398468,1.3984489440917969,0
2025-01-20T04:55:35.001Z,1737348935.0016,0.9157720804214478,1.3984489440917969,0
2025-01-20T04:55:35.501Z,1737348935.5016,0.8158136606216431,1.3984489440917969,0
2025-01-20T04:55:36.001Z,1737348936.0016,0.8574055433273315,1.3984489440917969,0
2025-01-20T04:55:36.501Z,1737348936.5016,0.8028267621994019,1.3984489440917969,0
2025-01-20T04:55:37.001Z,1737348937.0016,1.0737110376358032,1.3984489440917969,0
2025-01-20T04:55:37.501Z,1737348937.5016,0.6956892013549805,1.3984489440917969,0
2025-01-20T04:55:38.001Z,1737348938.0016,1.0195235013961792,1.3984489440917969,0
2025-01-20T04:55:38.501Z,1737348938.5016,1.1421377658843994,1.3984489440917969,0
2025-01-20T04:55:39.001Z,1737348939.0016,0.9287987947463989,1.3984489440917969,0
2025-01-20T04:55:39.501Z,1737348939.5016,0.9196549654006958,1.3984489440917969,0
2025-01-20T04:55:40.001Z,1737348940.0016,0.9391772747039795,1.3984489440917969,0
2025-01-20T04:55:40.501Z,1737348940.5016,1.007408857345581,1.3984489440917969,0
2025-01-20T04:55:41.001Z,1737348941.0016,0.7806417942047119,1.3984489440917969,0
2025-01-20T04:55:41.501Z,1737348941.5016,0.7940465211868286,1.3984489440917969,0
2025-01-20T04:55:42.001Z,1737348942.0016,1.0693144798278809,1.3984489440917969,0
2025-01-20T04:55:42.501Z,1737348942.5016,0.817518949508667,1.3984489440917969,0
2025-01-20T04:55:43.001Z,1737348943.0016,1.1745879650115967,1.3984489440917969,0
2025-01-20T04:55:43.501Z,1737348943.5016,1.0612952709197998,1.3984489440917969,0
2025-01-20T04:55:44.001Z,1737348944.0016,0.8440070152282715,1.3984489440917969,0
2025-01-20T04:55:44.501Z,1737348944.5016,0.9595350623130798,1.3984489440917969,0
2025-01-20T04:55:45.001Z,1737348945.0016,1.1001830101013184,1.3984489440917969,0
2025-01-20T04:55:45.501Z,1737348945.5016,0.9630234241485596,1.3984489440917969,0
2025-01-20T04:55:46.001Z,1737348946.0016,0.8642047047615051,1.3984489440917969,0
2025-01-20T04:55:46.501Z,1737348946.5016,0.9531140327453613,1.3984489440917969,0
2025-01-20T04:55:47.001Z,1737348947.0016,0.7056820392608643,1.3984489440917969,0
2025-01-20T04:55:47.501Z,1737348947.5016,0.8209304809570312,1.3984489440917969,0
2025-01-20T04:55:48.001Z,1737348948.0016,1.0537331104278564,1.3984489440917969,0
2025-01-20T04:55:48.501Z,1737348948.5016,0.785151481628418,1.3984489440917969,0
2025-01-20T04:55:49.001Z,1737348949.0016,1.2842869758605957,1.3984489440917969,0
2025-01-20T04:55:49.501Z,1737348949.5016,0.99066162109375,1.3984489440917969,0
2025-01-20T04:55:50.001Z,1737348950.0016,0.9355491399765015,1.3984489440917969,0
2025-01-20T04:55:50.501Z,1737348950.5016,0.8203427791595459,1.3984489440917969,0
2025-01-20T04:55:51.001Z,1737348951.0016,1.0184533596038818,1.3984489440917969,0
2025-01-20T04:55:51.501Z,1737348951.5016,0.9516968727111816,1.3984489440917969,0
2025-01-20T04:55:52.001Z,1737348952.0016,1.100928783416748,1.3984489440917969,0
2025-01-20T04:55:52.501Z,1737348952.5016,0.9776095151901245,1.3984489440917969,0
2025-01-20T04:55:53.001Z,1737348953.0016,1.0309288501739502,1.3984489440917969,0
2025-01-20T04:55:53.501Z,1737348953.5016,1.1490473747253418,1.3984489440917969,0
2025-01-20T04:55:54.001Z,1737348954.0016,1.4517877101898193,1.3984489440917969,0
2025-01-20T04:55:54.501Z,1737348954.5016,0.9530576467514038,1.3984489440917969,0
2025-01-20T04:55:55.001Z,1737348955.0016,1.0665591955184937,1.3984489440917969,0
2025-01-20T04:55:55.501Z,1737348955.5016,1.1744251251220703,1.3984489440917969,0
2025-01-20T04:55:56.001Z,1737348956.0016,1.063918113708496,1.3984489440917969,0
2025-01-20T04:55:56.501Z,1737348956.5016,1.032386302947998,1.3984489440917969,0
2025-01-20T04:55:57.001Z,1737348957.0016,0.8132797479629517,1.3984489440917969,0
2025-01-20T04:55:57.501Z,1737348957.5016,0.7648366689682007,1.3984489440917969,0
2025-01-20T04:55:58.001Z,1737348958.0016,0.9620440006256104,1.3984489440917969,0
2025-01-20T04:55:58.501Z,1737348958.5016,1.11661696434021,1.3984489440917969,0
2025-01-20T04:55:59.001Z,1737348959.0016,0.8581806421279907,1.3984489440917969,0
2025-01-20T04:55:59.501Z,1737348959.5016,0.787291944026947,1.3984489440917969,0
2025-01-20T04:56:00.001Z,1737348960.0016,0.7229959964752197,1.3984489440917969,0
2025-01-20T04:56:00.501Z,1737348960.5016,0.9083892107009888,1.3984489440917969,0
2025-01-20T04:56:01.001Z,1737348961.0016,0.8567005395889282,1.3984489440917969,0
2025-01-20T04:56:01.501Z,1737348961.5016,0.6896282434463501,1.3984489440917969,0
2025-01-20T04:56:02.001Z,1737348962.0016,0.9046876430511475,1.3984489440917969,0
2025-01-20T04:56:02.501Z,1737348962.5016,0.7206435203552246,1.3984489440917969,0
2025-01-20T04:56:03.001Z,1737348963.0016,0.8015002012252808,1.3984489440917969,0
2025-01-20T04:56:03.501Z,1737348963.5016,1.31900155544281,1.3984489440917969,0
2025-01-20T04:56:04.001Z,1737348964.0016,0.8116650581359863,1.3984489440917969,0
2025-01-20T04:56:04.501Z,1737348964.5016,1.1684057712554932,1.3984489440917969,0
2025-01-20T04:56:05.001Z,1737348965.0016,1.2178449630737305,1.3984489440917969,0
2025-01-20T04:56:05.501Z,1737348965.5016,1.0894503593444824,1.3984489440917969,0
2025-01-20T04:56:06.001Z,1737348966.0016,0.9643027186393738,1.3984489440917969,0
2025-01-20T04:56:06.501Z,1737348966.5016,1.2190947532653809,1.3984489440917969,0
2025-01-20T04:56:07.001Z,1737348967.0016,0.9752228260040283,1.3984489440917969,0
2025-01-20T04:56:07.501Z,1737348967.5016,0.7894666790962219,1.3984489440917969,0
2025-01-20T04:56:08.001Z,1737348968.0016,0.8590376973152161,1.3984489440917969,0
2025-01-20T04:56:08.501Z,1737348968.5016,0.9462129473686218,1.3984489440917969,0
2025-01-20T04:56:09.001Z,1737348969.0016,1.0858452320098877,1.3984489440917969,0
2025-01-20T04:56:09.501Z,1737348969.5016,0.6978797912597656,1.3984489440917969,0
2025-01-20T04:56:10.001Z,1737348970.0016,1.0529464483261108,1.3984489440917969,0
2025-01-20T04:56:10.501Z,1737348970.5016,1.1489002704620361,1.3984489440917969,0
2025-01-20T04:56:11.001Z,1737348971.0016,1.0941104888916016,1.3984489440917969,0
2025-01-20T04:56:11.501Z,1737348971.5016,0.8729636669158936,1.3984489440917969,0
2025-01-20T04:56:12.001Z,1737348972.0016,0.7678850889205933,1.3984489440917969,0
2025-01-20T04:56:12.501Z,1737348972.5016,1.1957533359527588,1.3984489440917969,0
2025-01-20T04:56:13.001Z,1737348973.0016,1.0844976902008057,1.3984489440917969,0
2025-01-20T04:56:13.501Z,1737348973.5016,1.0840387344360352,1.3984489440917969,0
2025-01-20T04:56:14.001Z,1737348974.0016,0.6818690896034241,1.3984489440917969,0
2025-01-20T04:56:14.501Z,1737348974.5016,0.8078581094741821,1.3984489440917969,0
2025-01-20T04:56:15.001Z,1737348975.0016,1.1180884838104248,1.3984489440917969,0
2025-01-20T04:56:15.501Z,1737348975.5016,0.9139881134033203,1.3984489440917969,0
2025-01-20T04:56:16.001Z,1737348976.0016,1.2122700214385986,1.3984489440917969,0
2025-01-20T04:56:16.501Z,1737348976.5016,0.8759241104125977,1.3984489440917969,0
2025-01-20T04:56:17.001Z,1737348977.0016,0.649878740310669,1.3984489440917969,0
2025-01-20T04:56:17.501Z,1737348977.5016,0.7547242641448975,1.3984489440917969,0
2025-01-20T04:56:18.001Z,1737348978.0016,0.936079204082489,1.3984489440917969,0
2025-01-20T04:56:18.501Z,1737348978.5016,0.9741051197052002,1.3984489440917969,0
2025-01-20T04:56:19.001Z,1737348979.0016,0.9470100402832031,1.3984489440917969,0
2025-01-20T04:56:19.501Z,1737348979.5016,0.805583119392395,1.3984489440917969,0
2025-01-20T04:56:20.001Z,1737348980.0016,0.9530144929885864,1.3984489440917969,0
2025-01-20T04:56:20.501Z,1737348980.5016,0.929326057434082,1.3984489440917969,0
2025-01-20T04:56:21.001Z,1737348981.0016,0.981217622756958,1.3984489440917969,0
2025-01-20T04:56:21.501Z,1737348981.5016,1.1610331535339355,1.3984489440917969,0
2025-01-20T04:56:22.001Z,1737348982.0016,0.754539966583252,1.3984489440917969,0
2025-01-20T04:56:22.501Z,1737348982.5016,0.8181976079940796,1.3984489440917969,0
2025-01-20T04:56:23.001Z,1737348983.0016,0.8847208023071289,1.3984489440917969,0
2025-01-20T04:56:23.501Z,1737348983.5016,0.8690794706344604,1.3984489440917969,0
2025-01-20T04:56:24.001Z,1737348984.0016,0.9117679595947266,1.3984489440917969,0
2025-01-20T04:56:24.501Z,1737348984.5016,1.0431344509124756,1.3984489440917969,0
2025-01-20T04:56:25.001Z,1737348985.0016,1.0053138732910156,1.3984489440917969,0
2025-01-20T04:56:25.501Z,1737348985.5016,1.0453691482543945,1.3984489440917969,0
2025-01-20T04:56:26.001Z,1737348986.0016,0.978487491607666,1.3984489440917969,0
2025-01-20T04:56:26.501Z,1737348986.5016,1.1656795740127563,1.3984489440917969,0
2025-01-20T04:56:27.001Z,1737348987.0016,1.288329839706421,1.3984489440917969,0
2025-01-20T04:56:27.501Z,1737348987.5016,1.1762897968292236,1.3984489440917969,0
2025-01-20T04:56:28.001Z,1737348988.0016,0.8301659822463989,1.3984489440917969,0
2025-01-20T04:56:28.501Z,1737348988.5016,0.838027834892273,1.3984489440917969,0
2025-01-20T04:56:29.001Z,1737348989.0016,0.8893342018127441,1.3984489440917969,0
2025-01-20T04:56:29.501Z,1737348989.5016,0.8051270246505737,1.3984489440917969,0
2025-01-20T04:56:30.001Z,1737348990.0016,0.9110092520713806,1.3984489440917969,0
2025-01-20T04:56:30.501Z,1737348990.5016,1.0496559143066406,1.3984489440917969,0
2025-01-20T04:56:31.001Z,1737348991.0016,0.797545313835144,1.3984489440917969,0
2025-01-20T04:56:31.501Z,1737348991.5016,0.8474100232124329,1.3984489440917969,0
2025-01-20T04:56:32.001Z,1737348992.0016,1.027600884437561,1.3984489440917969,0
2025-01-20T04:56:32.501Z,1737348992.5016,0.9943422079086304,1.3984489440917969,0
2025-01-20T04:56:33.001Z,1737348993.0016,0.8978791236877441,1.3984489440917969,0
2025-01-20T04:56:33.501Z,1737348993.5016,0.8753939867019653,1.3984489440917969,0
2025-01-20T04:56:34.001Z,1737348994.0016,1.149754285812378,1.3984489440917969,0
2025-01-20T04:56:34.501Z,1737348994.5016,0.787077784538269,1.3984489440917969,0
2025-01-20T04:56:35.001Z,1737348995.0016,0.8110148906707764,1.3984489440917969,0
2025-01-20T04:56:35.501Z,1737348995.5016,1.2029213905334473,1.3984489440917969,0
2025-01-20T04:56:36.001Z,1737348996.0016,0.9572498798370361,1.3984489440917969,0
2025-01-20T04:56:36.501Z,1737348996.5016,1.1150081157684326,1.3984489440917969,0
2025-01-20T04:56:37.001Z,1737348997.0016,0.8189621567726135,1.3984489440917969,0
2025-01-20T04:56:37.501Z,1737348997.5016,0.9504221677780151,1.3984489440917969,0
2025-01-20T04:56:38.001Z,1737348998.0016,0.943535566329956,1.3984489440917969,0
2025-01-20T04:56:38.501Z,1737348998.5016,0.7988224029541016,1.3984489440917969,0
2025-01-20T04:56:39.001Z,1737348999.0016,0.863518476486206,1.3984489440917969,0
2025-01-20T04:56:39.501Z,1737348999.5016,0.921430230140686,1.3984489440917969,0
2025-01-20T04:56:40.001Z,1737349000.0016,0.8589233160018921,1.3984489440917969,0
2025-01-20T04:56:40.501Z,1737349000.5016,0.792022168636322,1.3984489440917969,0
2025-01-20T04:56:41.001Z,1737349001.0016,0.9165576100349426,1.3984489440917969,0
2025-01-20T04:56:41.501Z,1737349001.5016,0.8702104091644287,1.3984489440917969,0
2025-01-20T04:56:42.001Z,1737349002.0016,0.8911669850349426,1.3984489440917969,0
2025-01-20T04:56:42.501Z,1737349002.5016,0.635558009147644,1.3984489440917969,0
2025-01-20T04:56:43.001Z,1737349003.0016,0.9918258190155029,1.3984489440917969,0
2025-01-20T04:56:43.501Z,1737349003.5016,0.8922386169433594,1.3984489440917969,0
2025-01-20T04:56:44.001Z,1737349004.0016,1.1522929668426514,1.3984489440917969,0
2025-01-20T04:56:44.501Z,1737349004.5016,1.3185101747512817,1.3984489440917969,0
2025-01-20T04:56:45.001Z,1737349005.0016,0.9017083644866943,1.3984489440917969,0
2025-01-20T04:56:45.501Z,1737349005.5016,0.9212402701377869,1.3984489440917969,0
2025-01-20T04:56:46.001Z,1737349006.0016,0.978735625743866,1.3984489440917969,0
2025-01-20T04:56:46.501Z,1737349006.5016,1.0707921981811523,1.3984489440917969,0
2025-01-20T04:56:47.001Z,1737349007.0016,0.7413920164108276,1.3984489440917969,0
2025-01-20T04:56:47.501Z,1737349007.5016,0.716745138168335,1.3984489440917969,0
2025-01-20T04:56:48.001Z,1737349008.0016,0.8565502762794495,1.3984489440917969,0
2025-01-20T04:56:48.501Z,1737349008.5016,1.0729408264160156,1.3984489440917969,0
2025-01-20T04:56:49.001Z,1737349009.0016,1.0204545259475708,1.3984489440917969,0
2025-01-20T04:56:49.501Z,1737349009.5016,1.1798617839813232,1.3984489440917969,0
2025-01-20T04:56:50.001Z,1737349010.0016,1.0113966464996338,1.3984489440917969,0
2025-01-20T04:56:50.501Z,1737349010.5016,0.8840386867523193,1.3984489440917969,0
2025-01-20T04:56:51.001Z,1737349011.0016,0.8533422350883484,1.3984489440917969,0
2025-01-20T04:56:51.501Z,1737349011.5016,1.0946253538131714,1.3984489440917969,0
2025-01-20T04:56:52.001Z,1737349012.0016,0.7911349534988403,1.3984489440917969,0
2025-01-20T04:56:52.501Z,1737349012.5016,0.8401950597763062,1.3984489440917969,0
2025-01-20T04:56:53.001Z,1737349013.0016,0.8787981271743774,1.3984489440917969,0
2025-01-20T04:56:53.501Z,1737349013.5016,0.8673408031463623,1.3984489440917969,0
2025-01-20T04:56:54.001Z,1737349014.0016,1.0649571418762207,1.3984489440917969,0
2025-01-20T04:56:54.501Z,1737349014.5016,0.9013832807540894,1.3984489440917969,0
2025-01-20T04:56:55.001Z,1737349015.0016,0.8379408121109009,1.3984489440917969,0
2025-01-20T04:56:55.501Z,1737349015.5016,1.068082332611084,1.3984489440917969,0
2025-01-20T04:56:56.001Z,1737349016.0016,0.8533363938331604,1.3984489440917969,0
2025-01-20T04:56:56.501Z,1737349016.5016,0.8195741772651672,1.3984489440917969,0
2025-01-20T04:56:57.001Z,1737349017.0016,1.103931188583374,1.3984489440917969,0
2025-01-20T04:56:57.501Z,1737349017.5016,0.9242902994155884,1.3984489440917969,0
2025-01-20T04:56:58.001Z,1737349018.0016,0.9460594654083252,1.3984489440917969,0
2025-01-20T04:56:58.501Z,1737349018.5016,0.9055299758911133,1.3984489440917969,0
2025-01-20T04:56:59.001Z,1737349019.0016,0.6528360843658447,1.3984489440917969,0
2025-01-20T04:56:59.501Z,1737349019.5016,0.7730789184570312,1.3984489440917969,0
2025-01-20T04:57:00.001Z,1737349020.0016,1.0472471714019775,1.3984489440917969,0
2025-01-20T04:57:00.501Z,1737349020.5016,0.9417192935943604,1.3984489440917969,0
2025-01-20T04:57:01.001Z,1737349021.0016,0.8897059559822083,1.3984489440917969,0
2025-01-20T04:57:01.501Z,1737349021.5016,1.1646859645843506,1.3984489440917969,0
2025-01-20T04:57:02.001Z,1737349022.0016,0.9747315645217896,1.3984489440917969,0
2025-01-20T04:57:02.501Z,1737349022.5016,0.8407167196273804,1.3984489440917969,0
2025-01-20T04:57:03.001Z,1737349023.0016,0.8011656999588013,1.3984489440917969,0
2025-01-20T04:57:03.501Z,1737349023.5016,0.830826997756958,1.3984489440917969,0
2025-01-20T04:57:04.001Z,1737349024.0016,0.9046742916107178,1.3984489440917969,0
2025-01-20T04:57:04.501Z,1737349024.5016,0.9553795456886292,1.3984489440917969,0
2025-01-20T04:57:05.001Z,1737349025.0016,0.778779923915863,1.3984489440917969,0
2025-01-20T04:57:05.501Z,1737349025.5016,0.9272519946098328,1.3984489440917969,0
2025-01-20T04:57:06.001Z,1737349026.0016,0.8959802985191345,1.3984489440917969,0
2025-01-20T04:57:06.501Z,1737349026.5016,0.9365261793136597,1.3984489440917969,0
2025-01-20T04:57:07.001Z,1737349027.0016,0.8742609620094299,1.3984489440917969,0
2025-01-20T04:57:07.501Z,1737349027.5016,0.9544552564620972,1.3984489440917969,0
2025-01-20T04:57:08.001Z,1737349028.0016,1.1594297885894775,1.3984489440917969,0
2025-01-20T04:57:08.501Z,1737349028.5016,0.8477127552032471,1.3984489440917969,0
2025-01-20T04:57:09.001Z,1737349029.0016,0.9936838746070862,1.3984489440917969,0
2025-01-20T04:57:09.501Z,1737349029.5016,0.6960632801055908,1.3984489440917969,0
2025-01-20T04:57:10.001Z,1737349030.0016,1.4466090202331543,1.3984489440917969,0
2025-01-20T04:57:10.501Z,1737349030.5016,0.9611818790435791,1.3984489440917969,0
2025-01-20T04:57:11.001Z,1737349031.0016,0.9271048307418823,1.3984489440917969,0
2025-01-20T04:57:11.501Z,1737349031.5016,1.237058162689209,1.3984489440917969,0
2025-01-20T04:57:12.001Z,1737349032.0016,1.1741459369659424,1.3984489440917969,0
2025-01-20T04:57:12.501Z,1737349032.5016,1.071939468383789,1.3984489440917969,0
2025-01-20T04:57:13.001Z,1737349033.0016,0.7395904660224915,1.3984489440917969,0
2025-01-20T04:57:13.501Z,1737349033.5016,0.7570298910140991,1.3984489440917969,0
2025-01-20T04:57:14.001Z,1737349034.0016,0.9120175838470459,1.3984489440917969,0
2025-01-20T04:57:14.501Z,1737349034.5016,0.9657689332962036,1.3984489440917969,0
2025-01-20T04:57:15.001Z,1737349035.0016,0.8542612791061401,1.3984489440917969,0
2025-01-20T04:57:15.501Z,1737349035.5016,1.0993983745574951,1.3984489440917969,0
2025-01-20T04:57:16.001Z,1737349036.0016,0.9463387727737427,1.3984489440917969,0
2025-01-20T04:57:16.501Z,1737349036.5016,0.8571341037750244,1.3984489440917969,0
2025-01-20T04:57:17.001Z,1737349037.0016,0.7557738423347473,1.3984489440917969,0
2025-01-20T04:57:17.501Z,1737349037.5016,1.1398179531097412,1.3984489440917969,0
2025-01-20T04:57:18.001Z,1737349038.0016,0.7851753234863281,1.3984489440917969,0
2025-01-20T04:57:18.501Z,1737349038.5016,0.8455801010131836,1.3984489440917969,0
2025-01-20T04:57:19.001Z,1737349039.0016,0.9445574879646301,1.3984489440917969,0
2025-01-20T04:57:19.501Z,1737349039.5016,0.9819785952568054,1.3984489440917969,0
2025-01-20T04:57:20.001Z,1737349040.0016,1.020146369934082,1.3984489440917969,0
2025-01-20T04:57:20.501Z,1737349040.5016,0.9160668849945068,1.3984489440917969,0
2025-01-20T04:57:21.001Z,1737349041.0016,1.1573505401611328,1.3984489440917969,0
2025-01-20T04:57:21.501Z,1737349041.5016,1.152845859527588,1.3984489440917969,0
2025-01-20T04:57:22.001Z,1737349042.0016,0.9427773952484131,1.3984489440917969,0
2025-01-20T04:57:22.501Z,1737349042.5016,0.9351532459259033,1.3984489440917969,0
2025-01-20T04:57:23.001Z,1737349043.0016,1.075950026512146,1.3984489440917969,0
2025-01-20T04:57:23.501Z,1737349043.5016,0.7843248844146729,1.3984489440917969,0
2025-01-20T04:57:24.001Z,1737349044.0016,0.7417049407958984,1.3984489440917969,0
2025-01-20T04:57:24.501Z,1737349044.5016,0.6677751541137695,1.3984489440917969,0
2025-01-20T04:57:25.001Z,1737349045.0016,0.6905630826950073,1.3984489440917969,0
2025-01-20T04:57:25.501Z,1737349045.5016,1.098634958267212,1.3984489440917969,0
2025-01-20T04:57:26.001Z,1737349046.0016,1.0837409496307373,1.3984489440917969,0
2025-01-20T04:57:26.501Z,1737349046.5016,1.1177887916564941,1.3984489440917969,0
2025-01-20T04:57:27.001Z,1737349047.0016,0.8339297771453857,1.3984489440917969,0
2025-01-20T04:57:27.501Z,1737349047.5016,0.895331859588623,1.3984489440917969,0
2025-01-20T04:57:28.001Z,1737349048.0016,1.0965591669082642,1.3984489440917969,0
2025-01-20T04:57:28.501Z,1737349048.5016,1.231320858001709,1.3984489440917969,0
2025-01-20T04:57:29.001Z,1737349049.0016,1.0371754169464111,1.3984489440917969,0
2025-01-20T04:57:29.501Z,1737349049.5016,0.9954574704170227,1.3984489440917969,0
2025-01-20T04:57:30.001Z,1737349050.0016,0.6764763593673706,1.3984489440917969,0
2025-01-20T04:57:30.501Z,1737349050.5016,0.8552173972129822,1.3984489440917969,0
2025-01-20T04:57:31.001Z,1737349051.0016,0.8158347010612488,1.3984489440917969,0
2025-01-20T04:57:31.501Z,1737349051.5016,0.8225467801094055,1.3984489440917969,0
2025-01-20T04:57:32.001Z,1737349052.0016,0.7528986930847168,1.3984489440917969,0
2025-01-20T04:57:32.501Z,1737349052.5016,0.8168604969978333,1.3984489440917969,0
2025-01-20T04:57:33.001Z,1737349053.0016,0.900526225566864,1.3984489440917969,0
2025-01-20T04:57:33.501Z,1737349053.5016,1.0029000043869019,1.3984489440917969,0
2025-01-20T04:57:34.001Z,1737349054.0016,0.9948170185089111,1.3984489440917969,0
2025-01-20T04:57:34.501Z,1737349054.5016,0.8136394023895264,1.3984489440917969,0
