column_index,locus_index,filtered_rms_phase_rad,finite,nonzero,usable,reason,amplitude_based_selection_used
315,315,0.010689127968183292,True,True,True,,False
320,320,0.007528038474220458,True,True,True,,False
325,325,0.006620298198605771,True,True,True,,False
330,330,0.008044604194404302,True,True,True,,False
335,335,0.006530617858140318,True,True,True,,False
340,340,0.008065107322051662,True,True,True,,False
345,345,0.006820440430438033,True,True,True,,False
350,350,0.005971353169039997,True,True,True,,False
355,355,0.011972979031186227,True,True,True,,False
360,360,0.009209562006057352,True,True,True,,False
365,365,0.008200765933870051,True,True,True,,False
370,370,0.005985437979273486,True,True,True,,False
375,375,0.008429738696336116,True,True,True,,False
380,380,0.005899859300608409,True,True,True,,False
385,385,0.03198397298831076,True,True,True,,False
390,390,0.00570953455486774,True,True,True,,False
395,395,0.00561172594165349,True,True,True,,False
400,400,0.008406510239993814,True,True,True,,False
405,405,0.02087824344780295,True,True,True,,False
410,410,0.009008261204499327,True,True,True,,False
415,415,0.013408051035461529,True,True,True,,False
420,420,0.009449548540730577,True,True,True,,False
425,425,0.021596947437886652,True,True,True,,False
430,430,0.010669979492550321,True,True,True,,False
435,435,0.011313119676138825,True,True,True,,False
440,440,0.009188232479725117,True,True,True,,False
445,445,0.014884962999965052,True,True,True,,False
450,450,0.02257557923739653,True,True,True,,False
455,455,0.016915369995325186,True,True,True,,False
460,460,0.01524257456939282,True,True,True,,False
465,465,0.013489558769249696,True,True,True,,False
470,470,0.01367284949896032,True,True,True,,False
475,475,0.009521344175209114,True,True,True,,False
480,480,0.008336990693323212,True,True,True,,False
485,485,0.010799620015568001,True,True,True,,False
490,490,0.007378480501243199,True,True,True,,False
495,495,0.026867456841309496,True,True,True,,False
500,500,0.007940980368930844,True,True,True,,False
505,505,0.008815485600426106,True,True,True,,False
510,510,0.013930662949234864,True,True,True,,False
515,515,0.008477263457915774,True,True,True,,False
520,520,0.013813279422478595,True,True,True,,False
525,525,0.018920214331020417,True,True,True,,False
530,530,0.01250538488141327,True,True,True,,False
535,535,0.009642705855420595,True,True,True,,False
540,540,0.007011348105174748,True,True,True,,False
545,545,0.009120878305023441,True,True,True,,False
550,550,0.009309529283930277,True,True,True,,False
555,555,0.02739895713896709,True,True,True,,False
560,560,0.011963904887138747,True,True,True,,False
565,565,0.007945862557867448,True,True,True,,False
570,570,0.008361818117085662,True,True,True,,False
575,575,0.014543728883856934,True,True,True,,False
580,580,0.009718514241734066,True,True,True,,False
585,585,0.010573052369796297,True,True,True,,False
590,590,0.008513867322399681,True,True,True,,False
595,595,0.00896698983537781,True,True,True,,False
600,600,0.008429661994854324,True,True,True,,False
605,605,0.009434915458096911,True,True,True,,False
610,610,0.008283575556186466,True,True,True,,False
615,615,0.008869289752877813,True,True,True,,False
620,620,0.009378121501304055,True,True,True,,False
625,625,0.006670695627242796,True,True,True,,False
630,630,0.0274572385786181,True,True,True,,False
635,635,0.009959223469992994,True,True,True,,False
640,640,0.008479925319872895,True,True,True,,False
645,645,0.010506080805972531,True,True,True,,False
650,650,0.008253328729427434,True,True,True,,False
655,655,0.00922689186050775,True,True,True,,False
660,660,0.020964481062509182,True,True,True,,False
665,665,0.01337836861169492,True,True,True,,False
670,670,0.0331355307813368,True,True,True,,False
675,675,0.006579964366506611,True,True,True,,False
680,680,0.015053067004975162,True,True,True,,False
685,685,0.008807917103698082,True,True,True,,False
690,690,0.007772168966366295,True,True,True,,False
695,695,0.0066434498964733565,True,True,True,,False
700,700,0.007488207417734782,True,True,True,,False
705,705,0.010937084612770551,True,True,True,,False
710,710,0.008091905461796814,True,True,True,,False
715,715,0.007046218665983589,True,True,True,,False
720,720,0.013521027867744494,True,True,True,,False
725,725,0.008155525140574065,True,True,True,,False
730,730,0.015255799289361867,True,True,True,,False
735,735,0.01820537307127453,True,True,True,,False
740,740,0.008037840978666538,True,True,True,,False
745,745,0.04298927067547671,True,True,True,,False
750,750,0.006457320529867555,True,True,True,,False
755,755,0.010777561534041032,True,True,True,,False
760,760,0.012011548053683154,True,True,True,,False
765,765,0.008526022642600698,True,True,True,,False
770,770,0.007963415490991558,True,True,True,,False
775,775,0.009639621887582992,True,True,True,,False
780,780,0.014461364511255901,True,True,True,,False
785,785,0.0065620139913428206,True,True,True,,False
790,790,0.011108218678351281,True,True,True,,False
795,795,0.009185845605017177,True,True,True,,False
800,800,0.007585491684261376,True,True,True,,False
805,805,0.026429375737144812,True,True,True,,False
810,810,0.011370823774812711,True,True,True,,False
815,815,0.010801076323469168,True,True,True,,False
820,820,0.013272713843233192,True,True,True,,False
825,825,0.012002769231978802,True,True,True,,False
830,830,0.013129594340071429,True,True,True,,False
835,835,0.02353002691549173,True,True,True,,False
840,840,0.010615772256924774,True,True,True,,False
845,845,0.017153801425654955,True,True,True,,False
850,850,0.015230788486372326,True,True,True,,False
855,855,0.01814552612122588,True,True,True,,False
860,860,0.016573008379315315,True,True,True,,False
865,865,0.010345354920472057,True,True,True,,False
870,870,0.01365106801973715,True,True,True,,False
875,875,0.028254403661203225,True,True,True,,False
880,880,0.028641664111374022,True,True,True,,False
885,885,0.009259953049275309,True,True,True,,False
890,890,0.018848466936612053,True,True,True,,False
895,895,0.014971043713237387,True,True,True,,False
