replicate,maximum_score
1,1.3976655006408691
2,1.3010880947113037
3,1.3062260150909424
4,1.352295160293579
5,1.3580751419067383
6,1.3080424070358276
7,1.3601999282836914
8,1.3396373987197876
9,1.405493140220642
10,1.3378551006317139
11,1.3906755447387695
12,1.3353629112243652
13,1.3178812265396118
14,1.2983497381210327
15,1.3060897588729858
16,1.3136658668518066
17,1.359739065170288
18,1.407601237297058
19,1.3012275695800781
20,1.316063642501831
21,1.3023648262023926
22,1.324286699295044
23,1.3195226192474365
24,1.3348169326782227
25,1.3422877788543701
26,1.3679404258728027
27,1.4121180772781372
28,1.3412461280822754
29,1.3566839694976807
30,1.3640780448913574
31,1.347681999206543
32,1.3653099536895752
33,1.3134665489196777
34,1.3290455341339111
35,1.3199763298034668
36,1.3355093002319336
37,1.3323214054107666
38,1.351775884628296
39,1.398744821548462
40,1.3533780574798584
41,1.411651849746704
42,1.3161110877990723
43,1.3446214199066162
44,1.3517472743988037
45,1.328151822090149
46,1.3062851428985596
47,1.3212062120437622
48,1.3373804092407227
49,1.3214571475982666
50,1.3537251949310303
51,1.3400777578353882
52,1.3354339599609375
53,1.3483433723449707
54,1.3327935934066772
55,1.3301575183868408
56,1.3259248733520508
57,1.3370684385299683
58,1.3460514545440674
59,1.3789124488830566
60,1.305261254310608
61,1.3433786630630493
62,1.3329308032989502
63,1.4530730247497559
64,1.339438796043396
65,1.4156363010406494
66,1.3340728282928467
67,1.341526985168457
68,1.3661720752716064
69,1.4220401048660278
70,1.3744173049926758
71,1.3035223484039307
72,1.3000500202178955
73,1.349883794784546
74,1.3442684412002563
75,1.335110068321228
76,1.3497099876403809
77,1.3858602046966553
78,1.3234763145446777
79,1.3557299375534058
80,1.3174840211868286
81,1.365326166152954
82,1.36037015914917
83,1.3141100406646729
84,1.3582587242126465
85,1.3544740676879883
86,1.3336169719696045
87,1.36739182472229
88,1.328385591506958
89,1.3192040920257568
90,1.3273375034332275
91,1.3217134475708008
92,1.3456122875213623
93,1.3555512428283691
94,1.3496514558792114
95,1.373016119003296
96,1.3636589050292969
97,1.3318980932235718
98,1.4264483451843262
99,1.328445553779602
100,1.335883378982544
101,1.3624534606933594
102,1.3295552730560303
103,1.3758211135864258
104,1.3543405532836914
105,1.345038652420044
106,1.3206976652145386
107,1.3235688209533691
108,1.3921234607696533
109,1.3687933683395386
110,1.431492567062378
111,1.3176891803741455
112,1.3804033994674683
113,1.3563623428344727
114,1.366164207458496
115,1.3356684446334839
116,1.3015751838684082
117,1.3327338695526123
118,1.4032855033874512
119,1.3461871147155762
120,1.2899258136749268
121,1.3353805541992188
122,1.3393948078155518
123,1.360520362854004
124,1.3442318439483643
125,1.3354207277297974
126,1.3427977561950684
127,1.3525614738464355
128,1.3345938920974731
129,1.3755552768707275
130,1.3432884216308594
131,1.3053207397460938
132,1.3822077512741089
133,1.3096163272857666
134,1.3403047323226929
135,1.3281803131103516
136,1.3171606063842773
137,1.5195837020874023
138,1.3574531078338623
139,1.3577734231948853
140,1.3140664100646973
141,1.3066508769989014
142,1.3711416721343994
143,1.3522627353668213
144,1.3374793529510498
145,1.3187909126281738
146,1.315958023071289
147,1.3415179252624512
148,1.314348816871643
149,1.4030766487121582
150,1.3948309421539307
151,1.3605048656463623
152,1.3098890781402588
153,1.3332597017288208
154,1.289859414100647
155,1.318408727645874
156,1.3363094329833984
157,1.447792410850525
158,1.3141862154006958
159,1.386203646659851
160,1.3098242282867432
161,1.3130781650543213
162,1.3426231145858765
163,1.3929874897003174
164,1.3384193181991577
165,1.3240489959716797
166,1.3458611965179443
167,1.3149765729904175
168,1.3870491981506348
169,1.369394302368164
170,1.3081531524658203
171,1.357652187347412
172,1.3493132591247559
173,1.361267328262329
174,1.407982587814331
175,1.3141281604766846
176,1.3375158309936523
177,1.3151419162750244
178,1.3868634700775146
179,1.3533315658569336
180,1.3125274181365967
181,1.3905675411224365
182,1.3549377918243408
183,1.3643397092819214
184,1.3200749158859253
185,1.3397504091262817
186,1.363365888595581
187,1.3216266632080078
188,1.3771852254867554
189,1.3400392532348633
190,1.3214539289474487
191,1.3719725608825684
192,1.3821370601654053
193,1.3221099376678467
194,1.32517671585083
195,1.34572172164917
196,1.3040661811828613
197,1.3077130317687988
198,1.3898128271102905
199,1.325175166130066
