column_index,locus_index,filtered_rms_phase_rad,finite,nonzero,usable,reason,amplitude_based_selection_used
710,710,0.005523608739548153,True,True,True,,False
715,715,0.0071215121478287,True,True,True,,False
720,720,0.005457800961449808,True,True,True,,False
725,725,0.005523420336969201,True,True,True,,False
730,730,0.007049014600998848,True,True,True,,False
735,735,0.005707167632193002,True,True,True,,False
740,740,0.005147147964003135,True,True,True,,False
745,745,0.0072684761516971265,True,True,True,,False
750,750,0.009128303046745143,True,True,True,,False
755,755,0.005715665856045651,True,True,True,,False
760,760,0.006936951179717287,True,True,True,,False
765,765,0.007069864350448765,True,True,True,,False
770,770,0.006146802012872561,True,True,True,,False
775,775,0.007185205156244022,True,True,True,,False
780,780,0.005868919119728295,True,True,True,,False
785,785,0.006933889215920408,True,True,True,,False
790,790,0.007124500748919605,True,True,True,,False
795,795,0.009084924261510143,True,True,True,,False
800,800,0.009661133825378405,True,True,True,,False
805,805,0.006970583805825962,True,True,True,,False
810,810,0.009822035966257468,True,True,True,,False
815,815,0.008833594102022892,True,True,True,,False
820,820,0.007257946990449937,True,True,True,,False
825,825,0.008563459039102406,True,True,True,,False
830,830,0.007587302480720272,True,True,True,,False
835,835,0.00742735641944493,True,True,True,,False
840,840,0.009779626266064725,True,True,True,,False
845,845,0.01074372671141114,True,True,True,,False
850,850,0.009243989953524405,True,True,True,,False
855,855,0.011090843394141436,True,True,True,,False
860,860,0.009546550881182392,True,True,True,,False
865,865,0.009727350853406728,True,True,True,,False
870,870,0.008024912991460707,True,True,True,,False
875,875,0.007311088720598955,True,True,True,,False
880,880,0.007222791225561832,True,True,True,,False
885,885,0.008064826372907292,True,True,True,,False
890,890,0.0070602560386024684,True,True,True,,False
895,895,0.008048328990623712,True,True,True,,False
