interval_id,candidate_id,trigger_time,trigger_epoch_s,coincidence_score,threshold,coincidence_block_count,block_support_count_at_declared_ratio,block_characteristic_support_threshold,usable_block_count,total_registered_block_count,minimum_required_strong_block_count,passes_frozen_v2_support_gate,candidate_generation_label,network_candidate_time_fields_read,catalog_event_time_fields_read,family_label_fields_read,family_assignment
heldout_04,das_v1_heldout_04_0001,2024-06-18T12:10:09.666Z,1718712609.6662,1.9127753973007202,1.5268930196762085,4,3,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_04,das_v1_heldout_04_0002,2024-06-18T12:10:35.366Z,1718712635.3662,1.5967357158660889,1.5268930196762085,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_04,das_v1_heldout_04_0003,2024-06-18T12:11:25.866Z,1718712685.8662,1.886599063873291,1.5268930196762085,4,2,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_04,das_v1_heldout_04_0004,2024-06-18T12:11:33.916Z,1718712693.9162,2.3902082443237305,1.5268930196762085,4,8,2.0,10,10,4,True,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_04,das_v1_heldout_04_0005,2024-06-18T12:11:55.666Z,1718712715.6662,1.7546794414520264,1.5268930196762085,4,2,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_04,das_v1_heldout_04_0006,2024-06-18T12:12:33.966Z,1718712753.9662,1.5479819774627686,1.5268930196762085,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_04,das_v1_heldout_04_0007,2024-06-18T12:13:33.866Z,1718712813.8662,1.6504701375961304,1.5268930196762085,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_04,das_v1_heldout_04_0008,2024-06-18T12:14:09.466Z,1718712849.4662,1.5953476428985596,1.5268930196762085,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_04,das_v1_heldout_04_0009,2024-06-18T12:14:25.016Z,1718712865.0162,1.8301575183868408,1.5268930196762085,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_04,das_v1_heldout_04_0010,2024-06-18T12:15:05.216Z,1718712905.2162,1.5315799713134766,1.5268930196762085,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
