column_index,locus_index,filtered_rms_phase_rad,finite,nonzero,usable,reason,amplitude_based_selection_used
755,755,0.011807878552179669,True,True,True,,False
760,760,0.008788325372883906,True,True,True,,False
765,765,0.014571510061625418,True,True,True,,False
770,770,0.006600410057461063,True,True,True,,False
775,775,0.006647405404078916,True,True,True,,False
780,780,0.008780239899286738,True,True,True,,False
785,785,0.018986739675563604,True,True,True,,False
790,790,0.008065036478834055,True,True,True,,False
795,795,0.013759788060847983,True,True,True,,False
800,800,0.010644416475928693,True,True,True,,False
805,805,0.008300739832948907,True,True,True,,False
810,810,0.010602940186799439,True,True,True,,False
815,815,0.01927815811350302,True,True,True,,False
820,820,0.0272939058838621,True,True,True,,False
825,825,0.01576686812598664,True,True,True,,False
830,830,0.02285851099084075,True,True,True,,False
835,835,0.030714026292161297,True,True,True,,False
840,840,0.035361450289915566,True,True,True,,False
845,845,0.028015616884594245,True,True,True,,False
850,850,0.01946509465063997,True,True,True,,False
855,855,0.027216843581327324,True,True,True,,False
860,860,0.017267901155303994,True,True,True,,False
865,865,0.0156857034859537,True,True,True,,False
870,870,0.010550560705055388,True,True,True,,False
875,875,0.010776229395781687,True,True,True,,False
880,880,0.012298753154387953,True,True,True,,False
885,885,0.018080863006460033,True,True,True,,False
890,890,0.015556957800354687,True,True,True,,False
895,895,0.008274861871564858,True,True,True,,False
