interval_id,trace_id,status,reason,maximum_positive_gap_s,native_sample_rate_hz,target_sample_rate_hz,sample_count,request_start_utc,request_end_utc
heldout_03,BK.PKD.HHE,usable,,0.0,100.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,BK.PKD.HHN,usable,,0.0,100.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,BK.PKD.HHZ,usable,,0.0,100.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,BP.EADB.DP1,usable,,0.0,250.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,BP.EADB.DP2,usable,,0.0,250.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,BP.EADB.DP3,usable,,0.0,250.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,BP.JCNB.DP2,rejected,coverage_or_nyquist_failure,0.0,250.0,,,,
heldout_03,BP.JCNB.DP3,rejected,gap_exceeds_limit,1037.9120001792908,,,,,
heldout_03,BP.JCSB.DP1,rejected,coverage_or_nyquist_failure,0.0,250.0,,,,
heldout_03,BP.JCSB.DP2,rejected,gap_exceeds_limit,1265.2760002613068,,,,,
heldout_03,BP.JCSB.DP3,usable,,0.0,250.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,BP.LCCB.DP1,usable,,0.0,250.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,BP.LCCB.DP2,usable,,0.0,250.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,BP.LCCB.DP3,usable,,0.0,250.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,BP.SCYB.DP1,usable,,0.0,250.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,BP.SCYB.DP2,usable,,0.0,250.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,BP.SCYB.DP3,usable,,0.0,250.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,BP.SMNB.DP1,usable,,0.0,250.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,BP.SMNB.DP2,usable,,0.0,250.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,BP.SMNB.DP3,usable,,0.0,250.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,NC.PSM.EHE,usable,,0.0,100.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,NC.PSM.EHN,usable,,0.0,100.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
heldout_03,NC.PSM.EHZ,usable,,0.0,100.0,100.0,363000,2024-06-16T03:18:56.909Z,2024-06-16T04:19:26.909Z
