pair_name,reference_event_id,comparison_event_id,trace_id,reference_trace_id,comparison_trace_id,reference_location,comparison_location,station,component,sample_rate_hz,band,band_low_hz,band_high_hz,reference_snr,comparison_snr,correlation,lag_s,usable
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.EADB.DP1,BP.EADB.40.DP1,BP.EADB..DP1,40,,EADB,DP1,250.0,2.0-10.0Hz,2.0,10.0,56.031946809565106,55.3225379456065,0.511099287985089,-0.16,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.EADB.DP1,BP.EADB.40.DP1,BP.EADB..DP1,40,,EADB,DP1,250.0,5.0-20.0Hz,5.0,20.0,72.98212828082903,49.23983759786967,0.40742860961251476,0.188,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.EADB.DP1,BP.EADB.40.DP1,BP.EADB..DP1,40,,EADB,DP1,250.0,10.0-40.0Hz,10.0,40.0,47.935627514073076,22.81690640706947,0.3737487899671731,-0.116,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.EADB.DP1,BP.EADB.40.DP1,BP.EADB..DP1,40,,EADB,DP1,250.0,2.0-40.0Hz,2.0,40.0,57.28917474620155,47.72855654273528,0.4449687278467602,-0.16,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.EADB.DP2,BP.EADB.40.DP2,BP.EADB..DP2,40,,EADB,DP2,250.0,2.0-10.0Hz,2.0,10.0,73.65366172060705,71.52809277891325,0.7300843975671871,-0.168,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.EADB.DP2,BP.EADB.40.DP2,BP.EADB..DP2,40,,EADB,DP2,250.0,5.0-20.0Hz,5.0,20.0,78.52094778834993,55.82815466044312,0.4896265390087369,-0.348,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.EADB.DP2,BP.EADB.40.DP2,BP.EADB..DP2,40,,EADB,DP2,250.0,10.0-40.0Hz,10.0,40.0,40.93324295832498,26.050706530428297,0.38690480846896086,-0.12,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.EADB.DP2,BP.EADB.40.DP2,BP.EADB..DP2,40,,EADB,DP2,250.0,2.0-40.0Hz,2.0,40.0,72.9661944996183,61.634001284173195,0.6780816993054593,-0.168,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.EADB.DP3,BP.EADB.40.DP3,BP.EADB..DP3,40,,EADB,DP3,250.0,2.0-10.0Hz,2.0,10.0,64.6350242345437,53.58546716213634,0.7455796699012235,-0.176,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.EADB.DP3,BP.EADB.40.DP3,BP.EADB..DP3,40,,EADB,DP3,250.0,5.0-20.0Hz,5.0,20.0,42.657053675560675,31.45918885892672,0.4332991833589269,-0.348,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.EADB.DP3,BP.EADB.40.DP3,BP.EADB..DP3,40,,EADB,DP3,250.0,10.0-40.0Hz,10.0,40.0,30.96687244868647,13.397308551939556,0.33641855216479616,-0.112,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.EADB.DP3,BP.EADB.40.DP3,BP.EADB..DP3,40,,EADB,DP3,250.0,2.0-40.0Hz,2.0,40.0,62.17653324886996,40.080114834370974,0.7102223843610507,-0.18,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.JCSB.DP3,BP.JCSB.40.DP3,BP.JCSB..DP3,40,,JCSB,DP3,250.0,2.0-10.0Hz,2.0,10.0,6.277123439700193,0.9953798428100272,0.1449717803248194,0.496,False
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.JCSB.DP3,BP.JCSB.40.DP3,BP.JCSB..DP3,40,,JCSB,DP3,250.0,5.0-20.0Hz,5.0,20.0,9.985723367013932,1.0057189921744092,0.14990202289642146,0.148,False
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.JCSB.DP3,BP.JCSB.40.DP3,BP.JCSB..DP3,40,,JCSB,DP3,250.0,10.0-40.0Hz,10.0,40.0,7.90153718237302,1.0795684761271183,0.11073833717145393,0.392,False
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.JCSB.DP3,BP.JCSB.40.DP3,BP.JCSB..DP3,40,,JCSB,DP3,250.0,2.0-40.0Hz,2.0,40.0,7.515500225989906,1.0400833932061937,0.08505443485956674,0.392,False
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.LCCB.DP1,BP.LCCB.40.DP1,BP.LCCB..DP1,40,,LCCB,DP1,250.0,2.0-10.0Hz,2.0,10.0,354.1446924355489,57.18499040453204,0.748002201342227,-0.192,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.LCCB.DP1,BP.LCCB.40.DP1,BP.LCCB..DP1,40,,LCCB,DP1,250.0,5.0-20.0Hz,5.0,20.0,633.5112152779667,65.02017320565218,0.7056883441213218,-0.196,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.LCCB.DP1,BP.LCCB.40.DP1,BP.LCCB..DP1,40,,LCCB,DP1,250.0,10.0-40.0Hz,10.0,40.0,570.4953051173836,45.74787659674204,0.6156693727487396,-0.196,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.LCCB.DP1,BP.LCCB.40.DP1,BP.LCCB..DP1,40,,LCCB,DP1,250.0,2.0-40.0Hz,2.0,40.0,411.18076655257306,51.13748371532447,0.6810140948677973,-0.196,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.LCCB.DP2,BP.LCCB.40.DP2,BP.LCCB..DP2,40,,LCCB,DP2,250.0,2.0-10.0Hz,2.0,10.0,181.11973525698036,339.07191327236086,0.8552228930379739,-0.208,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.LCCB.DP2,BP.LCCB.40.DP2,BP.LCCB..DP2,40,,LCCB,DP2,250.0,5.0-20.0Hz,5.0,20.0,239.61641870102505,380.79922745145615,0.5594394339444347,-0.2,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.LCCB.DP2,BP.LCCB.40.DP2,BP.LCCB..DP2,40,,LCCB,DP2,250.0,10.0-40.0Hz,10.0,40.0,146.57595887681452,225.26153528557327,0.36467267089950245,-0.12,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.LCCB.DP2,BP.LCCB.40.DP2,BP.LCCB..DP2,40,,LCCB,DP2,250.0,2.0-40.0Hz,2.0,40.0,164.71257805779325,269.7435359163324,0.4671290251044201,-0.196,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB..DP3,40,,LCCB,DP3,250.0,2.0-10.0Hz,2.0,10.0,404.1481046702741,455.4043116511137,0.6933072317879565,-0.188,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB..DP3,40,,LCCB,DP3,250.0,5.0-20.0Hz,5.0,20.0,643.6883052732694,611.6722687752268,0.5222045988122168,-0.196,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB..DP3,40,,LCCB,DP3,250.0,10.0-40.0Hz,10.0,40.0,556.3691433186489,480.70426262605315,0.45886918722865544,-0.12,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB..DP3,40,,LCCB,DP3,250.0,2.0-40.0Hz,2.0,40.0,442.31061843089503,461.57774872518115,0.5698734396045357,-0.196,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.MMNB.DP1,BP.MMNB.40.DP1,BP.MMNB..DP1,40,,MMNB,DP1,250.0,2.0-10.0Hz,2.0,10.0,90.55988107248722,1.4744418828185892,0.1466567742171247,-0.3,False
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.MMNB.DP1,BP.MMNB.40.DP1,BP.MMNB..DP1,40,,MMNB,DP1,250.0,5.0-20.0Hz,5.0,20.0,170.19330212199108,1.3497729850336648,0.2288366632838199,-0.448,False
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.MMNB.DP1,BP.MMNB.40.DP1,BP.MMNB..DP1,40,,MMNB,DP1,250.0,10.0-40.0Hz,10.0,40.0,125.94067291470193,1.406303627915425,0.15033025770511102,-0.02,False
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.MMNB.DP1,BP.MMNB.40.DP1,BP.MMNB..DP1,40,,MMNB,DP1,250.0,2.0-40.0Hz,2.0,40.0,93.9105152491333,1.4551490241947158,0.13731870967479826,-0.452,False
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.MMNB.DP2,BP.MMNB.40.DP2,BP.MMNB..DP2,40,,MMNB,DP2,250.0,2.0-10.0Hz,2.0,10.0,83.76294215506022,1.4230488454564196,0.18178283196457196,0.216,False
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.MMNB.DP2,BP.MMNB.40.DP2,BP.MMNB..DP2,40,,MMNB,DP2,250.0,5.0-20.0Hz,5.0,20.0,119.01376978267949,1.350124812238209,0.2275067241541269,0.232,False
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.MMNB.DP2,BP.MMNB.40.DP2,BP.MMNB..DP2,40,,MMNB,DP2,250.0,10.0-40.0Hz,10.0,40.0,121.65920865602054,1.4232623354865148,0.18803397346900458,-0.1,False
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.MMNB.DP2,BP.MMNB.40.DP2,BP.MMNB..DP2,40,,MMNB,DP2,250.0,2.0-40.0Hz,2.0,40.0,90.54341214215782,1.4194157303047599,0.1400497555363144,0.228,False
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.MMNB.DP3,BP.MMNB.40.DP3,BP.MMNB..DP3,40,,MMNB,DP3,250.0,2.0-10.0Hz,2.0,10.0,105.0365609683233,282.3426742836104,0.6433954335687815,-0.204,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.MMNB.DP3,BP.MMNB.40.DP3,BP.MMNB..DP3,40,,MMNB,DP3,250.0,5.0-20.0Hz,5.0,20.0,187.1218153196689,473.97752818355235,0.624943071439482,-0.208,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.MMNB.DP3,BP.MMNB.40.DP3,BP.MMNB..DP3,40,,MMNB,DP3,250.0,10.0-40.0Hz,10.0,40.0,211.7961419405352,258.8886180931402,0.5355023446170235,-0.212,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.MMNB.DP3,BP.MMNB.40.DP3,BP.MMNB..DP3,40,,MMNB,DP3,250.0,2.0-40.0Hz,2.0,40.0,122.75853133875871,299.57820056206003,0.6063346690253034,-0.208,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SCYB.DP1,BP.SCYB.40.DP1,BP.SCYB..DP1,40,,SCYB,DP1,250.0,2.0-10.0Hz,2.0,10.0,528.8452590733177,517.6734632416473,0.502006847024977,-0.168,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SCYB.DP1,BP.SCYB.40.DP1,BP.SCYB..DP1,40,,SCYB,DP1,250.0,5.0-20.0Hz,5.0,20.0,712.8166749361184,662.4152485290651,0.30079166934612594,-0.184,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SCYB.DP1,BP.SCYB.40.DP1,BP.SCYB..DP1,40,,SCYB,DP1,250.0,10.0-40.0Hz,10.0,40.0,592.4998296694234,414.79960168393836,0.27490987371799935,-0.184,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SCYB.DP1,BP.SCYB.40.DP1,BP.SCYB..DP1,40,,SCYB,DP1,250.0,2.0-40.0Hz,2.0,40.0,553.0000519737384,491.82615972456796,0.39258950278851007,-0.18,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SCYB.DP2,BP.SCYB.40.DP2,BP.SCYB..DP2,40,,SCYB,DP2,250.0,2.0-10.0Hz,2.0,10.0,546.7368165921287,562.5451857757329,0.5552970879945475,-0.176,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SCYB.DP2,BP.SCYB.40.DP2,BP.SCYB..DP2,40,,SCYB,DP2,250.0,5.0-20.0Hz,5.0,20.0,982.537927397897,631.6868184288742,0.4792890808935558,-0.188,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SCYB.DP2,BP.SCYB.40.DP2,BP.SCYB..DP2,40,,SCYB,DP2,250.0,10.0-40.0Hz,10.0,40.0,414.1456503763852,311.81948288235327,0.46315465184760185,-0.196,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SCYB.DP2,BP.SCYB.40.DP2,BP.SCYB..DP2,40,,SCYB,DP2,250.0,2.0-40.0Hz,2.0,40.0,553.0878184948646,494.46348245811413,0.489275263668556,-0.184,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SCYB.DP3,BP.SCYB.40.DP3,BP.SCYB..DP3,40,,SCYB,DP3,250.0,2.0-10.0Hz,2.0,10.0,366.78447920197016,436.1924627352675,0.690804923862837,-0.172,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SCYB.DP3,BP.SCYB.40.DP3,BP.SCYB..DP3,40,,SCYB,DP3,250.0,5.0-20.0Hz,5.0,20.0,957.403773518952,587.3018560516831,0.6258060793960702,-0.176,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SCYB.DP3,BP.SCYB.40.DP3,BP.SCYB..DP3,40,,SCYB,DP3,250.0,10.0-40.0Hz,10.0,40.0,681.9022136231811,355.83878381349894,0.5218082275312187,-0.18,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SCYB.DP3,BP.SCYB.40.DP3,BP.SCYB..DP3,40,,SCYB,DP3,250.0,2.0-40.0Hz,2.0,40.0,415.0652119248266,417.95847696962505,0.6309075857095491,-0.176,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SMNB.DP1,BP.SMNB.40.DP1,BP.SMNB..DP1,40,,SMNB,DP1,250.0,2.0-10.0Hz,2.0,10.0,264.91385581711785,343.1880201436833,0.46732133394460385,-0.096,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SMNB.DP1,BP.SMNB.40.DP1,BP.SMNB..DP1,40,,SMNB,DP1,250.0,5.0-20.0Hz,5.0,20.0,398.4988985309249,560.9195675568909,0.2549306424686718,-0.088,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SMNB.DP1,BP.SMNB.40.DP1,BP.SMNB..DP1,40,,SMNB,DP1,250.0,10.0-40.0Hz,10.0,40.0,552.9093333215905,731.3951097287741,0.1979157124280363,0.016,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SMNB.DP1,BP.SMNB.40.DP1,BP.SMNB..DP1,40,,SMNB,DP1,250.0,2.0-40.0Hz,2.0,40.0,360.3693732992061,490.84063655956214,0.2863353923465364,-0.084,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SMNB.DP2,BP.SMNB.40.DP2,BP.SMNB..DP2,40,,SMNB,DP2,250.0,2.0-10.0Hz,2.0,10.0,230.40611922560186,278.46401456770406,0.40063077458563,-0.096,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SMNB.DP2,BP.SMNB.40.DP2,BP.SMNB..DP2,40,,SMNB,DP2,250.0,5.0-20.0Hz,5.0,20.0,356.51715557689977,433.51323418540613,0.26229327929979607,0.024,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SMNB.DP2,BP.SMNB.40.DP2,BP.SMNB..DP2,40,,SMNB,DP2,250.0,10.0-40.0Hz,10.0,40.0,448.36847574299156,690.5292701823103,0.22691436066014176,0.028,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SMNB.DP2,BP.SMNB.40.DP2,BP.SMNB..DP2,40,,SMNB,DP2,250.0,2.0-40.0Hz,2.0,40.0,300.64318847160655,452.98726401797813,0.22899957863842768,-0.076,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SMNB.DP3,BP.SMNB.40.DP3,BP.SMNB..DP3,40,,SMNB,DP3,250.0,2.0-10.0Hz,2.0,10.0,247.63444937949643,249.39460950888613,0.5993516853612547,-0.088,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SMNB.DP3,BP.SMNB.40.DP3,BP.SMNB..DP3,40,,SMNB,DP3,250.0,5.0-20.0Hz,5.0,20.0,430.06560492478405,413.79602623080893,0.21095241555035105,0.292,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SMNB.DP3,BP.SMNB.40.DP3,BP.SMNB..DP3,40,,SMNB,DP3,250.0,10.0-40.0Hz,10.0,40.0,609.6219776522075,701.1240573262513,0.16205472312863198,-0.14,True
prospective_75021072_target_anchor_51214531,75021072,51214531,BP.SMNB.DP3,BP.SMNB.40.DP3,BP.SMNB..DP3,40,,SMNB,DP3,250.0,2.0-40.0Hz,2.0,40.0,387.15154203083824,460.9928249966998,0.19742066578065312,-0.092,True
prospective_75021072_target_anchor_51214531,75021072,51214531,NC.PSM.EHE,NC.PSM..EHE,NC.PSM..EHE,,,PSM,EHE,100.0,2.0-10.0Hz,2.0,10.0,1.0982806106704732,390.9594468681369,0.14159116590528423,-0.04,False
prospective_75021072_target_anchor_51214531,75021072,51214531,NC.PSM.EHE,NC.PSM..EHE,NC.PSM..EHE,,,PSM,EHE,100.0,5.0-20.0Hz,5.0,20.0,0.9265608734097512,433.3222950429251,0.15579132545796281,-0.16,False
prospective_75021072_target_anchor_51214531,75021072,51214531,NC.PSM.EHE,NC.PSM..EHE,NC.PSM..EHE,,,PSM,EHE,100.0,10.0-40.0Hz,10.0,40.0,0.9995602747878952,90.32376400482401,0.07673852507627972,-0.06,False
prospective_75021072_target_anchor_51214531,75021072,51214531,NC.PSM.EHE,NC.PSM..EHE,NC.PSM..EHE,,,PSM,EHE,100.0,2.0-40.0Hz,2.0,40.0,1.0181935896173893,325.86819643485256,0.08404310364993653,-0.05,False
prospective_75021072_target_anchor_51214531,75021072,51214531,NC.PSM.EHN,NC.PSM..EHN,NC.PSM..EHN,,,PSM,EHN,100.0,2.0-10.0Hz,2.0,10.0,650.5805834352574,494.3037921622904,0.8251722226041577,0.13,True
prospective_75021072_target_anchor_51214531,75021072,51214531,NC.PSM.EHN,NC.PSM..EHN,NC.PSM..EHN,,,PSM,EHN,100.0,5.0-20.0Hz,5.0,20.0,613.7869817878619,255.68561449214928,0.5435972992911283,0.14,True
prospective_75021072_target_anchor_51214531,75021072,51214531,NC.PSM.EHN,NC.PSM..EHN,NC.PSM..EHN,,,PSM,EHN,100.0,10.0-40.0Hz,10.0,40.0,205.6516425554474,80.25149208677485,0.30381278453804006,0.05,True
prospective_75021072_target_anchor_51214531,75021072,51214531,NC.PSM.EHN,NC.PSM..EHN,NC.PSM..EHN,,,PSM,EHN,100.0,2.0-40.0Hz,2.0,40.0,608.3779148555321,352.73629224773254,0.803711772362415,0.13,True
prospective_75021072_target_anchor_51214531,75021072,51214531,NC.PSM.EHZ,NC.PSM..EHZ,NC.PSM..EHZ,,,PSM,EHZ,100.0,2.0-10.0Hz,2.0,10.0,618.9113235643307,376.12827159932255,0.670331250194444,0.14,True
prospective_75021072_target_anchor_51214531,75021072,51214531,NC.PSM.EHZ,NC.PSM..EHZ,NC.PSM..EHZ,,,PSM,EHZ,100.0,5.0-20.0Hz,5.0,20.0,563.26357819465,323.9281508588862,0.44358479445008075,0.15,True
prospective_75021072_target_anchor_51214531,75021072,51214531,NC.PSM.EHZ,NC.PSM..EHZ,NC.PSM..EHZ,,,PSM,EHZ,100.0,10.0-40.0Hz,10.0,40.0,212.89052946267557,79.53030582161814,0.44054977588774974,0.14,True
prospective_75021072_target_anchor_51214531,75021072,51214531,NC.PSM.EHZ,NC.PSM..EHZ,NC.PSM..EHZ,,,PSM,EHZ,100.0,2.0-40.0Hz,2.0,40.0,550.7293197821759,283.0698142538141,0.6527204150830324,0.14,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.EADB.DP1,BP.EADB.40.DP1,BP.EADB..DP1,40,,EADB,DP1,250.0,2.0-10.0Hz,2.0,10.0,56.031946809565106,87.84596471128526,0.517324458497698,-0.152,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.EADB.DP1,BP.EADB.40.DP1,BP.EADB..DP1,40,,EADB,DP1,250.0,5.0-20.0Hz,5.0,20.0,72.98212828082903,81.12447627367874,0.40491844831475776,0.196,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.EADB.DP1,BP.EADB.40.DP1,BP.EADB..DP1,40,,EADB,DP1,250.0,10.0-40.0Hz,10.0,40.0,47.935627514073076,34.251350881794494,0.3635575213162168,-0.112,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.EADB.DP1,BP.EADB.40.DP1,BP.EADB..DP1,40,,EADB,DP1,250.0,2.0-40.0Hz,2.0,40.0,57.28917474620155,73.82759384958995,0.4582499871773172,-0.152,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.EADB.DP2,BP.EADB.40.DP2,BP.EADB..DP2,40,,EADB,DP2,250.0,2.0-10.0Hz,2.0,10.0,73.65366172060705,147.06876109255774,0.7385526385655556,-0.164,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.EADB.DP2,BP.EADB.40.DP2,BP.EADB..DP2,40,,EADB,DP2,250.0,5.0-20.0Hz,5.0,20.0,78.52094778834993,98.76288442923212,0.486437624772181,-0.344,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.EADB.DP2,BP.EADB.40.DP2,BP.EADB..DP2,40,,EADB,DP2,250.0,10.0-40.0Hz,10.0,40.0,40.93324295832498,36.486782736956904,0.3968650994449642,-0.112,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.EADB.DP2,BP.EADB.40.DP2,BP.EADB..DP2,40,,EADB,DP2,250.0,2.0-40.0Hz,2.0,40.0,72.9661944996183,110.29151075153057,0.6875544803324429,-0.16,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.EADB.DP3,BP.EADB.40.DP3,BP.EADB..DP3,40,,EADB,DP3,250.0,2.0-10.0Hz,2.0,10.0,64.6350242345437,100.89409436979197,0.7468983862900613,-0.168,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.EADB.DP3,BP.EADB.40.DP3,BP.EADB..DP3,40,,EADB,DP3,250.0,5.0-20.0Hz,5.0,20.0,42.657053675560675,59.371449506542895,0.4377962042478034,-0.344,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.EADB.DP3,BP.EADB.40.DP3,BP.EADB..DP3,40,,EADB,DP3,250.0,10.0-40.0Hz,10.0,40.0,30.96687244868647,21.501028740813823,0.3333217302173576,-0.104,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.EADB.DP3,BP.EADB.40.DP3,BP.EADB..DP3,40,,EADB,DP3,250.0,2.0-40.0Hz,2.0,40.0,62.17653324886996,69.88243515294619,0.704317461041448,-0.172,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.JCSB.DP3,BP.JCSB.40.DP3,BP.JCSB..DP3,40,,JCSB,DP3,250.0,2.0-10.0Hz,2.0,10.0,6.277123439700193,10.051095275763648,0.6458964583756435,-0.188,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.JCSB.DP3,BP.JCSB.40.DP3,BP.JCSB..DP3,40,,JCSB,DP3,250.0,5.0-20.0Hz,5.0,20.0,9.985723367013932,15.46511122368312,0.39892026114343637,-0.184,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.JCSB.DP3,BP.JCSB.40.DP3,BP.JCSB..DP3,40,,JCSB,DP3,250.0,10.0-40.0Hz,10.0,40.0,7.90153718237302,15.789308103469992,0.31638723938899743,-0.116,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.JCSB.DP3,BP.JCSB.40.DP3,BP.JCSB..DP3,40,,JCSB,DP3,250.0,2.0-40.0Hz,2.0,40.0,7.515500225989906,14.190967096525261,0.2522342763137808,-0.18,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.LCCB.DP1,BP.LCCB.40.DP1,BP.LCCB..DP1,40,,LCCB,DP1,250.0,2.0-10.0Hz,2.0,10.0,354.1446924355489,537.2039509573764,0.7552522505242233,-0.188,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.LCCB.DP1,BP.LCCB.40.DP1,BP.LCCB..DP1,40,,LCCB,DP1,250.0,5.0-20.0Hz,5.0,20.0,633.5112152779667,868.9542497427905,0.7086749690522124,-0.188,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.LCCB.DP1,BP.LCCB.40.DP1,BP.LCCB..DP1,40,,LCCB,DP1,250.0,10.0-40.0Hz,10.0,40.0,570.4953051173836,795.5449099077885,0.6261441845962573,-0.192,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.LCCB.DP1,BP.LCCB.40.DP1,BP.LCCB..DP1,40,,LCCB,DP1,250.0,2.0-40.0Hz,2.0,40.0,411.18076655257306,617.4389858378024,0.6868488315637369,-0.188,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.LCCB.DP2,BP.LCCB.40.DP2,BP.LCCB..DP2,40,,LCCB,DP2,250.0,2.0-10.0Hz,2.0,10.0,181.11973525698036,323.7402669301556,0.8584005564354047,-0.2,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.LCCB.DP2,BP.LCCB.40.DP2,BP.LCCB..DP2,40,,LCCB,DP2,250.0,5.0-20.0Hz,5.0,20.0,239.61641870102505,341.6027698766219,0.560664791579412,-0.192,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.LCCB.DP2,BP.LCCB.40.DP2,BP.LCCB..DP2,40,,LCCB,DP2,250.0,10.0-40.0Hz,10.0,40.0,146.57595887681452,222.41161165053344,0.35561389285357153,-0.112,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.LCCB.DP2,BP.LCCB.40.DP2,BP.LCCB..DP2,40,,LCCB,DP2,250.0,2.0-40.0Hz,2.0,40.0,164.71257805779325,261.26930779103395,0.4663464762577917,-0.192,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB..DP3,40,,LCCB,DP3,250.0,2.0-10.0Hz,2.0,10.0,404.1481046702741,609.9871443796446,0.6859750711283701,-0.18,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB..DP3,40,,LCCB,DP3,250.0,5.0-20.0Hz,5.0,20.0,643.6883052732694,853.1712166217225,0.5220358427935725,-0.188,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB..DP3,40,,LCCB,DP3,250.0,10.0-40.0Hz,10.0,40.0,556.3691433186489,677.6028408113793,0.4575330565316358,-0.112,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB..DP3,40,,LCCB,DP3,250.0,2.0-40.0Hz,2.0,40.0,442.31061843089503,652.1045209702198,0.5698447905614964,-0.188,True
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.MMNB.DP1,BP.MMNB.40.DP1,BP.MMNB..DP1,40,,MMNB,DP1,250.0,2.0-10.0Hz,2.0,10.0,90.55988107248722,1.1900557817948134,0.13663529088832937,0.032,False
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.MMNB.DP1,BP.MMNB.40.DP1,BP.MMNB..DP1,40,,MMNB,DP1,250.0,5.0-20.0Hz,5.0,20.0,170.19330212199108,1.1175572991879594,0.08500509656248885,-0.356,False
prospective_75021072_target_anchor_71325295,75021072,71325295,BP.MMNB.DP1,BP.MMNB.40.DP1,BP.MMNB..DP1,40,,MMNB,DP1,250.0,10.0-40.0Hz,10.0,40.0,125.94067291470193,1.03219761170779,0.07756497545822966,-0.352,False
