pair_name,reference_event_id,comparison_event_id,trace_id,reference_trace_id,comparison_trace_id,reference_location,comparison_location,station,component,sample_rate_hz,band,band_low_hz,band_high_hz,reference_snr,comparison_snr,correlation,lag_s,usable
reconstruction_72154411,75336682,72154411,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB.40.DP3,40,40,LCCB,DP3,250.0,2.0-40.0Hz,2.0,40.0,724.2210061610293,1086.271357564851,0.9529450399241377,0.032,True
reconstruction_72154411,75336682,72154411,BP.SCYB.DP1,BP.SCYB.40.DP1,BP.SCYB.40.DP1,40,40,SCYB,DP1,250.0,2.0-10.0Hz,2.0,10.0,1274.9982363575928,1104.5922259362526,0.9736505410064874,0.048,True
reconstruction_72154411,75336682,72154411,BP.SCYB.DP1,BP.SCYB.40.DP1,BP.SCYB.40.DP1,40,40,SCYB,DP1,250.0,5.0-20.0Hz,5.0,20.0,1619.1658500330348,1268.1092329188448,0.9791678414395323,0.044,True
reconstruction_72154411,75336682,72154411,BP.SCYB.DP1,BP.SCYB.40.DP1,BP.SCYB.40.DP1,40,40,SCYB,DP1,250.0,10.0-40.0Hz,10.0,40.0,1159.7939491218203,759.9960738242416,0.9898489043224119,0.04,True
reconstruction_72154411,75336682,72154411,BP.SCYB.DP1,BP.SCYB.40.DP1,BP.SCYB.40.DP1,40,40,SCYB,DP1,250.0,2.0-40.0Hz,2.0,40.0,1281.1291244701883,985.6004335363821,0.9553404769863683,0.044,True
reconstruction_72154411,75336682,72154411,BP.SCYB.DP2,BP.SCYB.40.DP2,BP.SCYB.40.DP2,40,40,SCYB,DP2,250.0,2.0-10.0Hz,2.0,10.0,1059.153984891933,1282.3505965211116,0.9791192300065673,0.048,True
reconstruction_72154411,75336682,72154411,BP.SCYB.DP2,BP.SCYB.40.DP2,BP.SCYB.40.DP2,40,40,SCYB,DP2,250.0,5.0-20.0Hz,5.0,20.0,1842.642945616688,1175.326963720956,0.9798359927418271,0.044,True
reconstruction_72154411,75336682,72154411,BP.SCYB.DP2,BP.SCYB.40.DP2,BP.SCYB.40.DP2,40,40,SCYB,DP2,250.0,10.0-40.0Hz,10.0,40.0,978.5466261053829,574.2576507674382,0.987819942225901,0.04,True
reconstruction_72154411,75336682,72154411,BP.SCYB.DP2,BP.SCYB.40.DP2,BP.SCYB.40.DP2,40,40,SCYB,DP2,250.0,2.0-40.0Hz,2.0,40.0,1061.96349531387,1005.8934331890839,0.9615489846659871,0.044,True
reconstruction_72154411,75336682,72154411,BP.SCYB.DP3,BP.SCYB.40.DP3,BP.SCYB.40.DP3,40,40,SCYB,DP3,250.0,2.0-10.0Hz,2.0,10.0,983.1650582874873,710.9933052927175,0.9703593379941587,0.048,True
reconstruction_72154411,75336682,72154411,BP.SCYB.DP3,BP.SCYB.40.DP3,BP.SCYB.40.DP3,40,40,SCYB,DP3,250.0,5.0-20.0Hz,5.0,20.0,1875.1691179412328,789.0754437271917,0.978231210582001,0.044,True
reconstruction_72154411,75336682,72154411,BP.SCYB.DP3,BP.SCYB.40.DP3,BP.SCYB.40.DP3,40,40,SCYB,DP3,250.0,10.0-40.0Hz,10.0,40.0,980.5999046747992,469.3827190035841,0.992490197439396,0.04,True
reconstruction_72154411,75336682,72154411,BP.SCYB.DP3,BP.SCYB.40.DP3,BP.SCYB.40.DP3,40,40,SCYB,DP3,250.0,2.0-40.0Hz,2.0,40.0,1004.8347852994002,608.7637256296907,0.9512048723215755,0.044,True
reconstruction_73541926,75336682,73541926,BP.CCRB.DP1,BP.CCRB.40.DP1,BP.CCRB.40.DP1,40,40,CCRB,DP1,250.0,2.0-10.0Hz,2.0,10.0,691.3230767469552,152.3918102308779,0.9941957349084575,-0.008,True
reconstruction_73541926,75336682,73541926,BP.CCRB.DP1,BP.CCRB.40.DP1,BP.CCRB.40.DP1,40,40,CCRB,DP1,250.0,5.0-20.0Hz,5.0,20.0,2716.944230232654,483.1225860700633,0.9821393624361225,-0.008,True
reconstruction_73541926,75336682,73541926,BP.CCRB.DP1,BP.CCRB.40.DP1,BP.CCRB.40.DP1,40,40,CCRB,DP1,250.0,10.0-40.0Hz,10.0,40.0,3802.5551128766233,2231.9337964501537,0.9712434545689377,-0.008,True
reconstruction_73541926,75336682,73541926,BP.CCRB.DP1,BP.CCRB.40.DP1,BP.CCRB.40.DP1,40,40,CCRB,DP1,250.0,2.0-40.0Hz,2.0,40.0,1873.1209280535425,458.794487372414,0.974293708193668,-0.008,True
reconstruction_73541926,75336682,73541926,BP.CCRB.DP2,BP.CCRB.40.DP2,BP.CCRB.40.DP2,40,40,CCRB,DP2,250.0,2.0-10.0Hz,2.0,10.0,690.1857849055642,158.34239544446254,0.9916581188551046,-0.008,True
reconstruction_73541926,75336682,73541926,BP.CCRB.DP2,BP.CCRB.40.DP2,BP.CCRB.40.DP2,40,40,CCRB,DP2,250.0,5.0-20.0Hz,5.0,20.0,1454.2922874862616,395.9555213937044,0.9865229354125847,-0.008,True
reconstruction_73541926,75336682,73541926,BP.CCRB.DP2,BP.CCRB.40.DP2,BP.CCRB.40.DP2,40,40,CCRB,DP2,250.0,10.0-40.0Hz,10.0,40.0,1306.7237794477207,474.7693415551531,0.9733089603747547,-0.008,True
reconstruction_73541926,75336682,73541926,BP.CCRB.DP2,BP.CCRB.40.DP2,BP.CCRB.40.DP2,40,40,CCRB,DP2,250.0,2.0-40.0Hz,2.0,40.0,893.4849965063515,224.1873134404752,0.982739085070746,-0.008,True
reconstruction_73541926,75336682,73541926,BP.CCRB.DP3,BP.CCRB.40.DP3,BP.CCRB.40.DP3,40,40,CCRB,DP3,250.0,2.0-10.0Hz,2.0,10.0,768.1813950694735,130.8431450800525,0.9928809568474878,-0.008,True
reconstruction_73541926,75336682,73541926,BP.CCRB.DP3,BP.CCRB.40.DP3,BP.CCRB.40.DP3,40,40,CCRB,DP3,250.0,5.0-20.0Hz,5.0,20.0,1572.42563530698,402.08763056805276,0.9839746721882225,-0.008,True
reconstruction_73541926,75336682,73541926,BP.CCRB.DP3,BP.CCRB.40.DP3,BP.CCRB.40.DP3,40,40,CCRB,DP3,250.0,10.0-40.0Hz,10.0,40.0,1833.8013481128764,865.1509016206237,0.9712070936019297,-0.008,True
reconstruction_73541926,75336682,73541926,BP.CCRB.DP3,BP.CCRB.40.DP3,BP.CCRB.40.DP3,40,40,CCRB,DP3,250.0,2.0-40.0Hz,2.0,40.0,1122.41165344694,219.89945552432025,0.9800207021814721,-0.008,True
reconstruction_73541926,75336682,73541926,BP.LCCB.DP1,BP.LCCB.40.DP1,BP.LCCB.40.DP1,40,40,LCCB,DP1,250.0,2.0-10.0Hz,2.0,10.0,690.9008979365634,610.9947858701022,0.9896110640930147,-0.016,True
reconstruction_73541926,75336682,73541926,BP.LCCB.DP1,BP.LCCB.40.DP1,BP.LCCB.40.DP1,40,40,LCCB,DP1,250.0,5.0-20.0Hz,5.0,20.0,1446.960050781072,1258.820479053522,0.9892095355032161,-0.012,True
reconstruction_73541926,75336682,73541926,BP.LCCB.DP1,BP.LCCB.40.DP1,BP.LCCB.40.DP1,40,40,LCCB,DP1,250.0,10.0-40.0Hz,10.0,40.0,1117.897190606578,1212.477725745368,0.9850187335174854,-0.012,True
reconstruction_73541926,75336682,73541926,BP.LCCB.DP1,BP.LCCB.40.DP1,BP.LCCB.40.DP1,40,40,LCCB,DP1,250.0,2.0-40.0Hz,2.0,40.0,800.5611939215778,727.1262307145132,0.9861574066355279,-0.012,True
reconstruction_73541926,75336682,73541926,BP.LCCB.DP2,BP.LCCB.40.DP2,BP.LCCB.40.DP2,40,40,LCCB,DP2,250.0,2.0-10.0Hz,2.0,10.0,241.94870997644685,280.92198454220215,0.995235778042574,-0.016,True
reconstruction_73541926,75336682,73541926,BP.LCCB.DP2,BP.LCCB.40.DP2,BP.LCCB.40.DP2,40,40,LCCB,DP2,250.0,5.0-20.0Hz,5.0,20.0,299.70580918181815,331.57056897036966,0.9875642517988004,-0.012,True
reconstruction_73541926,75336682,73541926,BP.LCCB.DP2,BP.LCCB.40.DP2,BP.LCCB.40.DP2,40,40,LCCB,DP2,250.0,10.0-40.0Hz,10.0,40.0,203.67826644732844,220.06313861976133,0.9701552253948725,-0.012,True
reconstruction_73541926,75336682,73541926,BP.LCCB.DP2,BP.LCCB.40.DP2,BP.LCCB.40.DP2,40,40,LCCB,DP2,250.0,2.0-40.0Hz,2.0,40.0,221.8767390013183,244.24558726057967,0.9807579272414424,-0.012,True
reconstruction_73541926,75336682,73541926,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB.40.DP3,40,40,LCCB,DP3,250.0,2.0-10.0Hz,2.0,10.0,647.8554715109351,725.6062263948858,0.9922088476221343,-0.016,True
reconstruction_73541926,75336682,73541926,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB.40.DP3,40,40,LCCB,DP3,250.0,5.0-20.0Hz,5.0,20.0,1143.1740879362753,1028.4397989815677,0.9881643338093005,-0.012,True
reconstruction_73541926,75336682,73541926,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB.40.DP3,40,40,LCCB,DP3,250.0,10.0-40.0Hz,10.0,40.0,1003.1124691936136,1243.787272359394,0.9857640402044237,-0.012,True
reconstruction_73541926,75336682,73541926,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB.40.DP3,40,40,LCCB,DP3,250.0,2.0-40.0Hz,2.0,40.0,724.2210061610293,824.4772329312831,0.9891695252047358,-0.012,True
reconstruction_73541926,75336682,73541926,BP.SCYB.DP1,BP.SCYB.40.DP1,BP.SCYB.40.DP1,40,40,SCYB,DP1,250.0,2.0-10.0Hz,2.0,10.0,1274.9982363575928,746.8276649459683,0.998352504654692,-0.004,True
reconstruction_73541926,75336682,73541926,BP.SCYB.DP1,BP.SCYB.40.DP1,BP.SCYB.40.DP1,40,40,SCYB,DP1,250.0,5.0-20.0Hz,5.0,20.0,1619.1658500330348,1398.8101287203115,0.998228955386828,-0.004,True
reconstruction_73541926,75336682,73541926,BP.SCYB.DP1,BP.SCYB.40.DP1,BP.SCYB.40.DP1,40,40,SCYB,DP1,250.0,10.0-40.0Hz,10.0,40.0,1159.7939491218203,1063.2098005363428,0.9981518319598958,-0.004,True
reconstruction_73541926,75336682,73541926,BP.SCYB.DP1,BP.SCYB.40.DP1,BP.SCYB.40.DP1,40,40,SCYB,DP1,250.0,2.0-40.0Hz,2.0,40.0,1281.1291244701883,817.875761044757,0.9983195186502011,-0.004,True
reconstruction_73541926,75336682,73541926,BP.SCYB.DP2,BP.SCYB.40.DP2,BP.SCYB.40.DP2,40,40,SCYB,DP2,250.0,2.0-10.0Hz,2.0,10.0,1059.153984891933,719.1630410388435,0.9983688771717578,-0.004,True
reconstruction_73541926,75336682,73541926,BP.SCYB.DP2,BP.SCYB.40.DP2,BP.SCYB.40.DP2,40,40,SCYB,DP2,250.0,5.0-20.0Hz,5.0,20.0,1842.642945616688,1231.5884110090014,0.9974256046563986,-0.004,True
reconstruction_73541926,75336682,73541926,BP.SCYB.DP2,BP.SCYB.40.DP2,BP.SCYB.40.DP2,40,40,SCYB,DP2,250.0,10.0-40.0Hz,10.0,40.0,978.5466261053829,660.9253339470588,0.9971654406611975,-0.004,True
reconstruction_73541926,75336682,73541926,BP.SCYB.DP2,BP.SCYB.40.DP2,BP.SCYB.40.DP2,40,40,SCYB,DP2,250.0,2.0-40.0Hz,2.0,40.0,1061.96349531387,733.5008152615375,0.9982190507662277,-0.004,True
reconstruction_73541926,75336682,73541926,BP.SCYB.DP3,BP.SCYB.40.DP3,BP.SCYB.40.DP3,40,40,SCYB,DP3,250.0,2.0-10.0Hz,2.0,10.0,983.1650582874873,734.3553125892392,0.9983509208604957,-0.004,True
reconstruction_73541926,75336682,73541926,BP.SCYB.DP3,BP.SCYB.40.DP3,BP.SCYB.40.DP3,40,40,SCYB,DP3,250.0,5.0-20.0Hz,5.0,20.0,1875.1691179412328,1269.001292955336,0.9970980338533961,-0.004,True
reconstruction_73541926,75336682,73541926,BP.SCYB.DP3,BP.SCYB.40.DP3,BP.SCYB.40.DP3,40,40,SCYB,DP3,250.0,10.0-40.0Hz,10.0,40.0,980.5999046747992,894.8147590493253,0.9973275662202047,-0.004,True
reconstruction_73541926,75336682,73541926,BP.SCYB.DP3,BP.SCYB.40.DP3,BP.SCYB.40.DP3,40,40,SCYB,DP3,250.0,2.0-40.0Hz,2.0,40.0,1004.8347852994002,768.5633612674726,0.9980736240310215,-0.004,True
reconstruction_51182602,75336682,51182602,BP.CCRB.DP1,BP.CCRB.40.DP1,BP.CCRB..DP1,40,,CCRB,DP1,250.0,2.0-10.0Hz,2.0,10.0,691.3230767469552,112.71779520376475,0.9882253435944919,0.016,True
reconstruction_51182602,75336682,51182602,BP.CCRB.DP1,BP.CCRB.40.DP1,BP.CCRB..DP1,40,,CCRB,DP1,250.0,5.0-20.0Hz,5.0,20.0,2716.944230232654,418.6237593621092,0.9913989582365081,0.012,True
reconstruction_51182602,75336682,51182602,BP.CCRB.DP1,BP.CCRB.40.DP1,BP.CCRB..DP1,40,,CCRB,DP1,250.0,10.0-40.0Hz,10.0,40.0,3802.5551128766233,699.6825926255534,0.9789131710634663,0.012,True
reconstruction_51182602,75336682,51182602,BP.CCRB.DP1,BP.CCRB.40.DP1,BP.CCRB..DP1,40,,CCRB,DP1,250.0,2.0-40.0Hz,2.0,40.0,1873.1209280535425,335.8394650917638,0.9799992205485196,0.012,True
reconstruction_51182602,75336682,51182602,BP.CCRB.DP2,BP.CCRB.40.DP2,BP.CCRB..DP2,40,,CCRB,DP2,250.0,2.0-10.0Hz,2.0,10.0,690.1857849055642,103.43565738990485,0.9836611535867078,0.012,True
reconstruction_51182602,75336682,51182602,BP.CCRB.DP2,BP.CCRB.40.DP2,BP.CCRB..DP2,40,,CCRB,DP2,250.0,5.0-20.0Hz,5.0,20.0,1454.2922874862616,207.80313669939753,0.990114003030503,0.012,True
reconstruction_51182602,75336682,51182602,BP.CCRB.DP2,BP.CCRB.40.DP2,BP.CCRB..DP2,40,,CCRB,DP2,250.0,10.0-40.0Hz,10.0,40.0,1306.7237794477207,252.3620331386202,0.9739054472633054,0.012,True
reconstruction_51182602,75336682,51182602,BP.CCRB.DP2,BP.CCRB.40.DP2,BP.CCRB..DP2,40,,CCRB,DP2,250.0,2.0-40.0Hz,2.0,40.0,893.4849965063515,148.38781620365353,0.9788738522211794,0.012,True
reconstruction_51182602,75336682,51182602,BP.CCRB.DP3,BP.CCRB.40.DP3,BP.CCRB..DP3,40,,CCRB,DP3,250.0,2.0-10.0Hz,2.0,10.0,768.1813950694735,137.25220718352995,0.9831901205572795,0.012,True
reconstruction_51182602,75336682,51182602,BP.CCRB.DP3,BP.CCRB.40.DP3,BP.CCRB..DP3,40,,CCRB,DP3,250.0,5.0-20.0Hz,5.0,20.0,1572.42563530698,249.27348045547075,0.9885310372353878,0.012,True
reconstruction_51182602,75336682,51182602,BP.CCRB.DP3,BP.CCRB.40.DP3,BP.CCRB..DP3,40,,CCRB,DP3,250.0,10.0-40.0Hz,10.0,40.0,1833.8013481128764,389.80241928266946,0.9715316263505045,0.012,True
reconstruction_51182602,75336682,51182602,BP.CCRB.DP3,BP.CCRB.40.DP3,BP.CCRB..DP3,40,,CCRB,DP3,250.0,2.0-40.0Hz,2.0,40.0,1122.41165344694,219.01342403306356,0.9763050469400822,0.012,True
reconstruction_51182602,75336682,51182602,BP.LCCB.DP1,BP.LCCB.40.DP1,BP.LCCB..DP1,40,,LCCB,DP1,250.0,2.0-10.0Hz,2.0,10.0,690.9008979365634,201.87226793704357,0.9709964596124299,0.004,True
reconstruction_51182602,75336682,51182602,BP.LCCB.DP1,BP.LCCB.40.DP1,BP.LCCB..DP1,40,,LCCB,DP1,250.0,5.0-20.0Hz,5.0,20.0,1446.960050781072,335.64443655953664,0.9827527329773518,0.004,True
reconstruction_51182602,75336682,51182602,BP.LCCB.DP1,BP.LCCB.40.DP1,BP.LCCB..DP1,40,,LCCB,DP1,250.0,10.0-40.0Hz,10.0,40.0,1117.897190606578,265.7456200472162,0.9740290530614286,0.004,True
reconstruction_51182602,75336682,51182602,BP.LCCB.DP1,BP.LCCB.40.DP1,BP.LCCB..DP1,40,,LCCB,DP1,250.0,2.0-40.0Hz,2.0,40.0,800.5611939215778,228.66712642861125,0.9719014552311055,0.004,True
reconstruction_51182602,75336682,51182602,BP.LCCB.DP2,BP.LCCB.40.DP2,BP.LCCB..DP2,40,,LCCB,DP2,250.0,2.0-10.0Hz,2.0,10.0,241.94870997644685,239.8316811975653,0.992827599407091,-0.004,True
reconstruction_51182602,75336682,51182602,BP.LCCB.DP2,BP.LCCB.40.DP2,BP.LCCB..DP2,40,,LCCB,DP2,250.0,5.0-20.0Hz,5.0,20.0,299.70580918181815,239.8262572987209,0.989391612479817,-0.004,True
reconstruction_51182602,75336682,51182602,BP.LCCB.DP2,BP.LCCB.40.DP2,BP.LCCB..DP2,40,,LCCB,DP2,250.0,10.0-40.0Hz,10.0,40.0,203.67826644732844,135.42258268741176,0.9620063136699657,-0.004,True
reconstruction_51182602,75336682,51182602,BP.LCCB.DP2,BP.LCCB.40.DP2,BP.LCCB..DP2,40,,LCCB,DP2,250.0,2.0-40.0Hz,2.0,40.0,221.8767390013183,175.13902648929803,0.9738212074530782,-0.004,True
reconstruction_51182602,75336682,51182602,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB..DP3,40,,LCCB,DP3,250.0,2.0-10.0Hz,2.0,10.0,647.8554715109351,246.3151633459616,0.9687778156157508,0.008,True
reconstruction_51182602,75336682,51182602,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB..DP3,40,,LCCB,DP3,250.0,5.0-20.0Hz,5.0,20.0,1143.1740879362753,300.4445052157334,0.981287705855973,0.004,True
reconstruction_51182602,75336682,51182602,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB..DP3,40,,LCCB,DP3,250.0,10.0-40.0Hz,10.0,40.0,1003.1124691936136,247.49916736231592,0.9751692967980878,0.0,True
reconstruction_51182602,75336682,51182602,BP.LCCB.DP3,BP.LCCB.40.DP3,BP.LCCB..DP3,40,,LCCB,DP3,250.0,2.0-40.0Hz,2.0,40.0,724.2210061610293,250.6466009161428,0.9619687697731966,0.004,True
reconstruction_51182602,75336682,51182602,BP.SCYB.DP1,BP.SCYB.40.DP1,BP.SCYB..DP1,40,,SCYB,DP1,250.0,2.0-10.0Hz,2.0,10.0,1274.9982363575928,0.7821996474565619,0.010330596403062184,-0.168,False
reconstruction_51182602,75336682,51182602,BP.SCYB.DP1,BP.SCYB.40.DP1,BP.SCYB..DP1,40,,SCYB,DP1,250.0,5.0-20.0Hz,5.0,20.0,1619.1658500330348,0.8344069087224705,0.009932843909443548,-0.192,False
reconstruction_51182602,75336682,51182602,BP.SCYB.DP1,BP.SCYB.40.DP1,BP.SCYB..DP1,40,,SCYB,DP1,250.0,10.0-40.0Hz,10.0,40.0,1159.7939491218203,0.8218608315334885,0.013236567645927446,-0.372,False
reconstruction_51182602,75336682,51182602,BP.SCYB.DP1,BP.SCYB.40.DP1,BP.SCYB..DP1,40,,SCYB,DP1,250.0,2.0-40.0Hz,2.0,40.0,1281.1291244701883,0.8155212881582136,0.011938544373788258,-0.184,False
reconstruction_51182602,75336682,51182602,BP.SCYB.DP2,BP.SCYB.40.DP2,BP.SCYB..DP2,40,,SCYB,DP2,250.0,2.0-10.0Hz,2.0,10.0,1059.153984891933,0.7678938855015567,0.0037250189887718106,-0.004,False
reconstruction_51182602,75336682,51182602,BP.SCYB.DP2,BP.SCYB.40.DP2,BP.SCYB..DP2,40,,SCYB,DP2,250.0,5.0-20.0Hz,5.0,20.0,1842.642945616688,0.8204398643935179,0.0056216400846629,-0.448,False
reconstruction_51182602,75336682,51182602,BP.SCYB.DP2,BP.SCYB.40.DP2,BP.SCYB..DP2,40,,SCYB,DP2,250.0,10.0-40.0Hz,10.0,40.0,978.5466261053829,0.8109643236058023,0.007992195822379486,-0.224,False
reconstruction_51182602,75336682,51182602,BP.SCYB.DP2,BP.SCYB.40.DP2,BP.SCYB..DP2,40,,SCYB,DP2,250.0,2.0-40.0Hz,2.0,40.0,1061.96349531387,0.8020753959755523,0.0035434648184831043,-0.396,False
reconstruction_51182602,75336682,51182602,BP.SCYB.DP3,BP.SCYB.40.DP3,BP.SCYB..DP3,40,,SCYB,DP3,250.0,2.0-10.0Hz,2.0,10.0,983.1650582874873,0.7851354265251177,0.01682782476630541,-0.412,False
reconstruction_51182602,75336682,51182602,BP.SCYB.DP3,BP.SCYB.40.DP3,BP.SCYB..DP3,40,,SCYB,DP3,250.0,5.0-20.0Hz,5.0,20.0,1875.1691179412328,0.8403634687143239,0.007992602551092064,-0.268,False
reconstruction_51182602,75336682,51182602,BP.SCYB.DP3,BP.SCYB.40.DP3,BP.SCYB..DP3,40,,SCYB,DP3,250.0,10.0-40.0Hz,10.0,40.0,980.5999046747992,0.8212586461003485,0.008933967597749348,0.18,False
reconstruction_51182602,75336682,51182602,BP.SCYB.DP3,BP.SCYB.40.DP3,BP.SCYB..DP3,40,,SCYB,DP3,250.0,2.0-40.0Hz,2.0,40.0,1004.8347852994002,0.820566045034545,0.016125147362886425,-0.416,False
reconstruction_72884745,75336682,72884745,BP.CCRB.DP1,BP.CCRB.40.DP1,BP.CCRB.40.DP1,40,40,CCRB,DP1,250.0,2.0-10.0Hz,2.0,10.0,691.3230767469552,136.7021649172503,0.9963756295087707,0.008,True
reconstruction_72884745,75336682,72884745,BP.CCRB.DP1,BP.CCRB.40.DP1,BP.CCRB.40.DP1,40,40,CCRB,DP1,250.0,5.0-20.0Hz,5.0,20.0,2716.944230232654,521.3528889820401,0.9938598472741265,0.008,True
