interval_id,candidate_id,trigger_time,trigger_epoch_s,coincidence_score,threshold,coincidence_block_count,block_support_count_at_declared_ratio,block_characteristic_support_threshold,usable_block_count,total_registered_block_count,minimum_required_strong_block_count,passes_frozen_v2_support_gate,candidate_generation_label,network_candidate_time_fields_read,catalog_event_time_fields_read,family_label_fields_read,family_assignment
heldout_10,das_v1_heldout_10_0001,2025-03-30T20:53:42.288Z,1743368022.2880998,1.4077916145324707,1.4058023691177368,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_10,das_v1_heldout_10_0002,2025-03-30T20:53:54.188Z,1743368034.1880999,1.4384868144989014,1.4058023691177368,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_10,das_v1_heldout_10_0003,2025-03-30T20:54:10.188Z,1743368050.1880999,1.4413607120513916,1.4058023691177368,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_10,das_v1_heldout_10_0004,2025-03-30T20:55:03.888Z,1743368103.8881,1.4359002113342285,1.4058023691177368,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_10,das_v1_heldout_10_0005,2025-03-30T20:55:17.888Z,1743368117.8881,1.4172487258911133,1.4058023691177368,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_10,das_v1_heldout_10_0006,2025-03-30T20:55:58.288Z,1743368158.2880998,1.4749224185943604,1.4058023691177368,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_10,das_v1_heldout_10_0007,2025-03-30T20:56:10.688Z,1743368170.6880999,1.478458285331726,1.4058023691177368,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_10,das_v1_heldout_10_0008,2025-03-30T20:57:21.288Z,1743368241.2880998,1.4530494213104248,1.4058023691177368,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_10,das_v1_heldout_10_0009,2025-03-30T20:59:06.838Z,1743368346.8380997,1.4211804866790771,1.4058023691177368,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
heldout_10,das_v1_heldout_10_0010,2025-03-30T20:59:42.938Z,1743368382.9380999,1.4893301725387573,1.4058023691177368,4,0,2.0,10,10,4,False,heldout_DAS_base_v1_candidate_arrival_not_origin_or_family_truth,0,0,0,not_assigned
