replicate,maximum_score
1,1.3894271850585938
2,1.3462902307510376
3,1.3784935474395752
4,1.4880672693252563
5,1.42033052444458
6,1.395134687423706
7,1.461403489112854
8,1.4350330829620361
9,1.3452110290527344
10,1.3117332458496094
11,1.4002363681793213
12,1.3564916849136353
13,1.3793540000915527
14,1.3459300994873047
15,1.3293142318725586
16,1.444183349609375
17,1.3489677906036377
18,1.4615106582641602
19,1.4445840120315552
20,1.464310884475708
21,1.3131012916564941
22,1.319383144378662
23,1.3212007284164429
24,1.378198504447937
25,1.4144949913024902
26,1.3232718706130981
27,1.311580777168274
28,1.324756383895874
29,1.4014288187026978
30,1.383363962173462
31,1.3474922180175781
32,1.3296140432357788
33,1.407888412475586
34,1.3659288883209229
35,1.4096405506134033
36,1.373047113418579
37,1.3443557024002075
38,1.3536033630371094
39,1.45387601852417
40,1.2807196378707886
41,1.4527587890625
42,1.3173843622207642
43,1.3724597692489624
44,1.3486460447311401
45,1.3361952304840088
46,1.450258493423462
47,1.3837898969650269
48,1.347761631011963
49,1.3769071102142334
50,1.306459903717041
51,1.3547515869140625
52,1.3537278175354004
53,1.2690098285675049
54,1.3362188339233398
55,1.3884861469268799
56,1.3342803716659546
57,1.3639919757843018
58,1.4424362182617188
59,1.4653496742248535
60,1.3022717237472534
61,1.31040358543396
62,1.3682087659835815
63,1.392069935798645
64,1.2679823637008667
65,1.3020339012145996
66,1.3950116634368896
67,1.525071144104004
68,1.4608008861541748
69,1.3422452211380005
70,1.3783628940582275
71,1.323540449142456
72,1.4284589290618896
73,1.414386510848999
74,1.2885394096374512
75,1.3376492261886597
76,1.3682180643081665
77,1.4283699989318848
78,1.2946051359176636
79,1.4482064247131348
80,1.2884246110916138
81,1.3680896759033203
82,1.3948416709899902
83,1.260512113571167
84,1.427657127380371
85,1.3357384204864502
86,1.5075535774230957
87,1.3047797679901123
88,1.3226070404052734
89,1.4273808002471924
90,1.4014334678649902
91,1.3354344367980957
92,1.386718988418579
93,1.3852570056915283
94,1.3481042385101318
95,1.3490056991577148
96,1.380201816558838
97,1.4138832092285156
98,1.2768642902374268
99,1.3327341079711914
100,1.265959620475769
101,1.3340730667114258
102,1.4467833042144775
103,1.3761310577392578
104,1.3864392042160034
105,1.3725085258483887
106,1.3257577419281006
107,1.3219012022018433
108,1.3721961975097656
109,1.6222145557403564
110,1.3588409423828125
111,1.3227181434631348
112,1.3234469890594482
113,1.3141818046569824
114,1.2727117538452148
115,1.4293797016143799
116,1.376856803894043
117,1.2884461879730225
118,1.3210692405700684
119,1.2894686460494995
120,1.339009165763855
121,1.3819379806518555
122,1.4911354780197144
123,1.5005578994750977
124,1.3380799293518066
125,1.544250726699829
126,1.331463098526001
127,1.333308458328247
128,1.3920297622680664
129,1.3381857872009277
130,1.2988271713256836
131,1.2838895320892334
132,1.2957627773284912
133,1.434328317642212
134,1.3194999694824219
135,1.4207565784454346
136,1.4876604080200195
137,1.3302943706512451
138,1.3321019411087036
139,1.4687713384628296
140,1.3634822368621826
141,1.2976536750793457
142,1.3741064071655273
143,1.310922384262085
144,1.3098583221435547
145,1.41554594039917
146,1.3722299337387085
147,1.376343011856079
148,1.6203737258911133
149,1.6971381902694702
150,1.381713628768921
151,1.3459968566894531
152,1.601649284362793
153,1.327240228652954
154,1.346015214920044
155,1.3685468435287476
156,1.3659064769744873
157,1.30056893825531
158,1.3915235996246338
159,1.3480405807495117
160,1.4409465789794922
161,1.3916566371917725
162,1.4254035949707031
163,1.4106991291046143
164,1.3721287250518799
165,1.442944884300232
166,1.3294422626495361
167,1.3110809326171875
168,1.2952313423156738
169,1.3414404392242432
170,1.3073651790618896
171,1.333694577217102
172,1.3145387172698975
173,1.3254690170288086
174,1.5337777137756348
175,1.5366051197052002
176,1.333526611328125
177,1.2891124486923218
178,1.4079670906066895
179,1.3694486618041992
180,1.3634841442108154
181,1.332421898841858
182,1.2998371124267578
183,1.6172089576721191
184,1.4082441329956055
185,1.3072242736816406
186,1.3261864185333252
187,1.3591728210449219
188,1.294328212738037
189,1.2923721075057983
190,1.3116896152496338
191,1.3036997318267822
192,1.330740213394165
193,1.3567664623260498
194,1.3908634185791016
195,1.3427640199661255
196,1.4325504302978516
197,1.3186354637145996
198,1.3935551643371582
199,1.3684947490692139
